class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
main\java\org\apache\hadoop\hbase\HBaseConfTool.java,10,8,4,2,2,1,12,14,26,23,17,40,188.0175887,0.104519394,9.567602344,1798.877523,5.552091119,2,1,0,3,14,0,main\java\org\apache\hadoop\hbase\HBaseConfTool.java,1,0,0,,0,0,1,100,10.677618,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.677618,100,0,,0,,1,0.205339,0.000216,1,0,0.205339,0,,0,0.003451,0.488043,1,2.848934,237656,158155,0.204918,0.307926,30.959507,1,0.063442,0.002049,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\TableRecordReader.java,105,44,14,1,13,0,64,28,92,80,43,123,458.7498478,1.702163371,29.78501333,1997.883616,6.166307456,13,1,0,6,94,0,main\java\org\apache\hadoop\hbase\mapred\TableRecordReader.java,5,7,20,35,,,1,20,41.273102,63.809525,6.5,0.325,2.5,12.5,1,0,0,,0,0,1,100,32.443531,100,0,,0,,4,5,12,41.666668,,,1,25,22.997946,71.337578,3.5,0.291667,0,0,5,1.026694,0.001078,4,1,0.821355,0.205339,0.35,10,0.021029,2.973903,4,11.395736,63898,158330,0.762152,0.307585,46.602409,144.316757,0.095497,0.295731,880.937439,0.372203,0.002896,2.5,0.5,0.259086,0.001015,0.137699,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\filter\TestInclusiveStopFilter.java,55,35,24,1,4,0,17,37,54,91,79,170,813.8899313,0.268062939,15.85459596,6906.074239,21.31504395,4,2,0,10,19,2,test\java\org\apache\hadoop\hbase\filter\TestInclusiveStopFilter.java,2,1,2,50,,,1,50,39.63039,97.474747,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,39.63039,97.474747,0.5,0.25,0,0,2,0.410678,0.000431,2,0,0.410678,0,0.5,1,0.01116,1.578253,2,5.697868,237656,157652,0.204918,0.308908,32.480938,1,0.066559,0.002049,0,0,0,1,0.5,0.612597,0.022288,0.102591,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\util\TestMergeTool.java,231,154,123,5,14,3,74,151,225,401,285,686,3986.544512,0.646302996,28.85745613,29570.78767,91.26786317,14,3,0,24,483,4,test\java\org\apache\hadoop\hbase\util\TestMergeTool.java,16,73,240,30.416666,,,1,6.25,67.76181,29.07489,83.5,0.347917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,73,240,30.416666,,,1,6.25,67.76181,29.07489,83.5,0.347917,0,0,16,3.285421,0.00345,16,0,3.285421,0,0.304167,120,0.083736,11.842041,16,45.582943,237656,157153,0.204918,0.309889,67.999969,1,0.139344,0.002049,0,0,0.025821,8.6875,0.542969,0.088697,0.00399,0.188029,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\util\Merge.java,333,251,170,11,40,2,144,244,388,791,546,1337,7681.693686,1.209558445,80.66307687,89670.14998,276.7597221,40,2,0,24,530,38,main\java\org\apache\hadoop\hbase\util\Merge.java,16,61,240,25.416666,,,1,6.25,68.993843,33.973709,89.5,0.372917,4.833333,2.013889,1,0,0,,0,0,1,100,3.285421,100,0,,0,,15,53,210,25.238094,,,1,6.666667,68.993843,34.532375,78.5,0.37381,0,0,16,3.285421,0.00345,15,1,3.080082,0.205339,0.254167,120,0.072141,10.202309,15,42.734009,237169,157648,0.205339,0.308916,66.476166,2,0.136222,0.004098,6.777778,0.002864,0.136744,9.4375,0.589844,0.090913,0.006023,0.201075,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\util\SoftValueMap.java,110,88,47,3,22,1,121,87,208,245,152,397,1808.644923,1.703552001,72.49192463,15069.4845,46.51075462,22,1,0,12,28,48,main\java\org\apache\hadoop\hbase\util\SoftValueMap.java,1,0,0,,0,0,1,100,0.410678,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.410678,100,0,,0,,1,0.205339,0.000216,1,0,0.205339,0,,0,0,0,1,2.848934,237656,237169,0.204918,0.205339,2,1,0.004098,0.002049,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\ColumnNameParseException.java,15,8,3,1,2,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,2,5,0,1,44,1,main\java\org\apache\hadoop\hbase\ColumnNameParseException.java,1,0,0,,0,0,1,100,2.258727,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,2.258727,100,0,,0,,1,0.205339,0.000216,1,0,0.205339,0,,0,0.000252,0.035652,1,2.848934,237656,237169,0.204918,0.205339,2,1,0.004098,0.002049,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\hadoopbackport\InputSampler.java,357,245,165,17,24,4,79,148,227,478,349,827,5347.085127,0.702155209,54.08456019,110623.7508,341.4313295,24,2,0,21,21,10,main\java\org\apache\hadoop\hbase\mapreduce\hadoopbackport\InputSampler.java,9,9,72,12.5,,,2,22.222221,58.726898,57.429718,31.5,0.4375,22,30.555555,5,2,20,10,,,3,60,41.478439,92.237442,9,0.45,0,0,4,2,12,16.666666,,,2,50,40.862423,71.326164,5,0.416667,0,0,9,1.848049,0.00194,4,5,0.821355,1.026694,0.125,36,0.02962,4.188867,4,11.395736,63886,158442,0.762295,0.307368,41.506779,150.883347,0.085055,0.309187,2545.202637,1.075368,0.493908,7.166667,0.796296,0.144826,0.019551,0.130091,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\TableSplit.java,79,54,23,1,12,0,37,37,74,103,66,169,721.0028216,0.713366678,24.7559057,4772.964229,14.73137108,12,1,0,7,32,40,main\java\org\apache\hadoop\hbase\mapred\TableSplit.java,2,1,2,50,,,1,50,52.977413,73.504272,0.5,0.25,1,50,1,0,0,,0,0,1,100,32.443531,100,0,,0,,1,0,0,,0,0,1,100,39.63039,100,0,,0,,2,0.410678,0.000431,1,1,0.205339,0.205339,0.5,1,0.019281,2.726708,1,2.848934,63898,158624,0.762152,0.307015,31.147602,144.316757,0.063827,0.295731,108.683334,0.04592,0,1,0.5,0.505772,0.000001,0.005755,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\client\UnmodifyableHRegionInfo.java,27,14,4,1,3,0,24,14,38,31,16,47,173.1634784,0.560872377,22.40531815,1137.653332,3.511275715,3,3,0,3,110,3,main\java\org\apache\hadoop\hbase\client\UnmodifyableHRegionInfo.java,2,0,2,0,,,2,100,15.400411,97.402596,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,15.400411,97.402596,1,0.5,0,0,2,0.410678,0.000431,2,0,0.410678,0,0,1,0.006411,0.906598,2,5.697868,237656,158096,0.204918,0.308041,35.067837,1,0.07186,0.002049,0,0,0.002373,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\zookeeper\ZKServerTool.java,22,15,9,3,3,2,15,31,46,56,46,102,563.4033195,0.085384155,11.71177487,6598.452837,20.36559518,3,1,0,8,16,0,main\java\org\apache\hadoop\hbase\zookeeper\ZKServerTool.java,2,1,2,50,,,1,50,10.882957,91.379311,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,10.882957,91.379311,0.5,0.25,0,0,2,0.410678,0.000431,2,0,0.410678,0,0.5,1,0.004152,0.587159,2,5.697868,237656,158055,0.204918,0.308121,34.676582,1,0.071059,0.002049,0,0,0,1.25,0.625,0.586238,0.009393,0.081044,0,1,0,0,0,1,0,0,0
test\java\org\apache\hadoop\hbase\regionserver\TestGetDeleteTracker.java,295,191,163,6,18,2,81,165,246,661,596,1257,6523.001723,1.079199622,73.35672513,117022.4401,361.1803708,18,3,0,13,470,0,test\java\org\apache\hadoop\hbase\regionserver\TestGetDeleteTracker.java,4,5,12,41.666668,,,1,25,45.585217,63.06818,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,45.585217,63.06818,3.5,0.291667,0,0,4,0.821355,0.000862,4,0,0.821355,0,0.416667,6,0.022367,3.163212,4,11.395736,237656,157792,0.204918,0.308634,48.642891,1,0.099678,0.002049,0,0,0.000902,1.75,0.4375,0.332113,0.018265,0.145234,0,0,1,0,0,0,1,0,0
test\java\org\apache\hadoop\hbase\master\TestMinimumServerCount.java,57,38,26,3,6,2,29,45,74,99,75,174,903.9757547,0.247758954,20.45589203,8999.458132,27.77610535,6,4,0,13,557,3,test\java\org\apache\hadoop\hbase\master\TestMinimumServerCount.java,9,17,72,23.611111,,,1,11.111111,38.19302,47.208122,27.5,0.381944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,72,23.611111,,,1,11.111111,38.19302,47.208122,27.5,0.381944,0,0,9,1.848049,0.00194,9,0,1.848049,0,0.236111,36,0.032639,4.615906,9,25.640406,237656,156627,0.204918,0.31093,70.016655,1,0.143477,0.002049,0,0,0.01172,6.555555,0.728395,0.136266,0.004481,0.10479,1,0,0,0,0,1,0,0,0
test\java\org\apache\hadoop\hbase\io\hfile\TestHFilePerformance.java,338,226,166,8,27,3,95,212,307,715,558,1273,8025.566189,1.003606237,126.0151896,255266.527,787.8596513,27,2,0,17,72,46,test\java\org\apache\hadoop\hbase\io\hfile\TestHFilePerformance.java,3,3,6,50,,,1,33.333332,26.283367,74.418602,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,26.283367,74.418602,1.5,0.25,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.5,3,0.011614,1.642511,3,8.546802,237656,157862,0.204918,0.308497,43.72979,1,0.08961,0.002049,0,0,0.000493,1.833333,0.611111,0.367302,0.001279,0.04935,0,0,1,0,0,0,1,0,0
test\java\org\apache\hadoop\hbase\TestRegionRebalancing.java,194,130,95,7,25,3,109,141,250,366,243,609,3340.63184,2.940845427,54.96612831,40747.48751,125.7638503,25,4,0,20,583,21,test\java\org\apache\hadoop\hbase\TestRegionRebalancing.java,14,52,182,28.571428,,,1,7.142857,63.655029,32.024792,65,0.357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,182,28.571428,,,1,7.142857,63.655029,32.024792,65,0.357143,0,0,14,2.874743,0.003019,14,0,2.874743,0,0.285714,91,0.070116,9.915944,14,39.885075,237656,156573,0.204918,0.311037,78.050003,1,0.159939,0.002049,0,0,0.026888,8.357142,0.596939,0.092453,0.003017,0.135434,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\mapreduce\MultiTableOutputFormat.java,106,65,32,1,3,0,26,29,55,37,32,69,304.5991991,0.291434485,38.31547094,2799.035263,8.638997727,3,2,0,7,18,3,main\java\org\apache\hadoop\hbase\mapreduce\MultiTableOutputFormat.java,3,2,6,33.333332,,,1,33.333332,11.704312,89.0625,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,11.704312,89.0625,2,0.333333,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.333333,3,0.004222,0.597146,3,8.546802,237656,157999,0.204918,0.30823,37.556747,1,0.076961,0.002049,0,0,0.009956,1.666667,0.555556,0.458731,0.000109,0.173077,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\TableOutputCommitter.java,28,21,1,1,6,0,33,24,57,33,24,57,185.6661751,0.461045057,80.37075056,2424.022677,7.481551472,6,2,0,2,17,15,main\java\org\apache\hadoop\hbase\mapreduce\TableOutputCommitter.java,6,3,30,10,,,3,50,4.722793,57.5,13.5,0.45,0,0,6,3,30,10,,,3,50,4.722793,57.5,13.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.232033,0.001294,0,6,0,1.232033,0.1,15,0.003901,0.551714,0,0,64405,237656,0.756152,0.204918,1,74.106728,0.002049,0.151858,0,0,0.019427,5.083333,0.847222,0.227911,0.013493,0.1625,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\Main.java,40,28,23,2,2,1,17,50,67,103,80,183,1110.094322,0.083090837,12.03502144,13360.00897,41.23459558,2,1,0,6,18,0,main\java\org\apache\hadoop\hbase\rest\Main.java,2,0,2,0,,,2,100,6.570842,100,1,0.5,1,50,1,0,0,,0,0,1,100,2.464066,100,0,,0,,1,0,0,,0,0,1,100,4.106776,100,0,,0,,2,0.410678,0.000431,1,1,0.205339,0.205339,0,1,0.00186,0.263081,1,2.848934,232795,156160,0.209197,0.31186,34.443233,6.5,0.07058,0.01332,48.670238,0.020564,0.001347,2,1,0.5,0,0,0,0,4,0,0,0,4,0,0
test\java\org\apache\hadoop\hbase\mapreduce\TestTableInputFormatScan.java,304,171,82,7,22,1,23,63,86,149,115,264,1579.246229,0.335967749,12.1980923,10971.67251,33.86318676,22,1,0,18,285,114,test\java\org\apache\hadoop\hbase\mapreduce\TestTableInputFormatScan.java,6,12,30,40,,,1,16.666666,57.700207,50.905796,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,30,40,,,1,16.666666,57.700207,50.905796,9,0.3,0,0,6,1.232033,0.001294,6,0,1.232033,0,0.4,15,0.035328,4.996179,6,17.093603,237656,155232,0.204918,0.313724,61.916645,1,0.126878,0.002049,0,0,0.004757,2.666667,0.444444,0.189746,0.000486,0.066762,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\master\InvalidColumnNameException.java,14,8,3,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,5,0,1,44,1,main\java\org\apache\hadoop\hbase\master\InvalidColumnNameException.java,2,0,2,0,,,2,100,3.901437,100,1,0.5,1,50,1,0,0,,0,0,1,100,1.64271,100,0,,0,,1,0,0,,0,0,1,100,2.258727,100,0,,0,,2,0.410678,0.000431,1,1,0.205339,0.205339,0,1,0.001422,0.201163,1,2.848934,64405,237169,0.756152,0.205339,2,73.878189,0.004098,0.15139,1,0.000423,0.004713,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\provider\consumer\ProtobufMessageBodyConsumer.java,41,39,21,6,7,3,36,50,86,114,82,196,1127.314696,0.162799303,24.70053882,14695.63274,45.35689118,7,1,0,10,13,1,main\java\org\apache\hadoop\hbase\rest\provider\consumer\ProtobufMessageBodyConsumer.java,2,0,2,0,,,2,100,32.85421,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,32.85421,100,1,0.5,0,0,2,0.410678,0.000431,2,0,0.410678,0,0,1,0.008746,1.236897,2,5.697868,237656,157520,0.204918,0.309167,37.309124,1,0.076453,0.002049,0,0,0.782485,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\TestEmptyMetaInfo.java,51,46,36,7,7,4,32,58,90,168,129,297,1928.08037,0.0796544,12.55423424,24205.5726,74.70855739,7,4,0,14,535,0,test\java\org\apache\hadoop\hbase\TestEmptyMetaInfo.java,7,13,42,30.952381,,,1,14.285714,50.513348,44.324326,14.5,0.345238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,42,30.952381,,,1,14.285714,50.513348,44.324326,14.5,0.345238,0,0,7,1.437372,0.001509,7,0,1.437372,0,0.309524,21,0.039569,5.595884,7,19.942537,237656,157751,0.204918,0.308714,54.42622,1,0.111529,0.002049,0,0,0.001061,3.928571,0.561224,0.158124,0.000649,0.051748,1,0,1,0,0,1,1,0,0
test\java\org\apache\hadoop\hbase\rest\TestSchemaResource.java,100,70,45,1,7,0,33,77,110,160,148,308,1532.711841,0.800474736,22.01226825,10064.81402,31.06424079,7,5,0,19,631,12,test\java\org\apache\hadoop\hbase\rest\TestSchemaResource.java,9,6,72,8.333333,,,3,33.333332,46.201233,61.307903,33,0.458333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,72,8.333333,,,3,33.333332,46.201233,61.307903,33,0.458333,0,0,9,1.848049,0.00194,9,0,1.848049,0,0.083333,36,0.023303,3.295486,9,25.640406,237656,148958,0.204918,0.326938,65.649979,1,0.134529,0.002049,0,0,0.243099,7.777778,0.864198,0.132296,0.005347,0.08802,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\rest\provider\producer\ProtobufMessageBodyProducer.java,32,28,11,2,4,1,43,56,99,83,66,149,762.9058732,0.253905203,35.4913832,9036.611312,27.89077565,4,1,0,10,14,2,main\java\org\apache\hadoop\hbase\rest\provider\producer\ProtobufMessageBodyProducer.java,1,0,0,,0,0,1,100,0.410678,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.410678,100,0,,0,,1,0.205339,0.000216,1,0,0.205339,0,,0,0.00001,0.001376,1,2.848934,237656,237169,0.204918,0.205339,2,1,0.004098,0.002049,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\mapreduce\CopyTable.java,169,137,107,14,26,3,80,132,212,430,304,734,4305.03084,0.285314854,83.98077819,97034.94054,299.4905572,26,1,0,15,104,5,main\java\org\apache\hadoop\hbase\mapreduce\CopyTable.java,6,11,30,36.666668,,,1,16.666666,51.74538,57.013577,9.5,0.316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.666668,,,1,16.666666,51.74538,57.013577,9.5,0.316667,0,0,6,1.232033,0.001294,6,0,1.232033,0,0.366667,15,0.027463,3.883904,6,17.093603,237656,157964,0.204918,0.308298,42.040115,1,0.086148,0.002049,0,0,0.015267,3.083333,0.513889,0.202421,0.001758,0.101181,0,0,1,2,0,0,1,2,0
main\java\org\apache\hadoop\hbase\mapreduce\Import.java,87,52,29,3,6,1,48,58,106,120,95,215,1120.296674,0.278453633,33.84924104,12969.3914,40.02898581,6,1,0,9,90,3,main\java\org\apache\hadoop\hbase\mapreduce\Import.java,4,7,12,58.333332,,,1,25,25.256674,64.397903,2.5,0.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,58.333332,,,1,25,25.256674,64.397903,2.5,0.208333,0,0,4,0.821355,0.000862,4,0,0.821355,0,0.583333,6,0.012384,1.751318,4,11.395736,237656,157969,0.204918,0.308288,40.623444,1,0.083245,0.002049,0,0,0,1.5,0.375,0.313586,0.000103,0.119935,0,0,1,0,0,0,1,0,0
test\java\org\apache\hadoop\hbase\regionserver\TestQueryMatcher.java,228,166,122,4,17,2,68,177,245,596,494,1090,6453.723126,0.361090638,44.42432338,71669.39417,221.2018339,17,3,0,14,470,0,test\java\org\apache\hadoop\hbase\regionserver\TestQueryMatcher.java,5,9,20,45,,,1,20,52.977413,55.483871,5.5,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,,,1,20,52.977413,55.483871,5.5,0.275,0,0,5,1.026694,0.001078,5,0,1.026694,0,0.45,10,0.029436,4.162833,5,14.244669,237656,157778,0.204918,0.308662,50.626217,1,0.103742,0.002049,0,0,0.0006,2,0.4,0.226623,0.001101,0.064006,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\rest\RowResultGenerator.java,77,70,41,7,17,4,42,61,103,164,103,267,1544.083667,0.418145921,22.07168768,12758.86193,39.37920347,17,2,0,16,106,10,main\java\org\apache\hadoop\hbase\rest\RowResultGenerator.java,9,11,72,15.277778,,,1,11.111111,44.558521,50.465115,30.5,0.423611,5.5,7.638889,1,0,0,,0,0,1,100,1.64271,100,0,,0,,8,9,56,16.071428,,,2,25,44.353184,51.184834,23.5,0.419643,0,0,9,1.848049,0.00194,8,1,1.64271,0.205339,0.152778,36,0.030962,4.378651,8,22.791471,231345,155599,0.210508,0.312984,43.078964,6.666667,0.088277,0.013661,24.206226,0.010227,0.042944,6.666667,0.740741,0.136174,0.002086,0.105777,0,0,2,0,0,0,2,0,0
main\java\org\apache\hadoop\hbase\rest\metrics\RESTStatistics.java,15,12,4,2,3,1,9,8,17,14,10,24,98.09910819,0.244650542,4.087462841,400.9764595,1.237581665,3,3,0,1,20,0,main\java\org\apache\hadoop\hbase\rest\metrics\RESTStatistics.java,3,2,6,33.333332,,,1,33.333332,4.312115,70,2,0.333333,1,16.666666,1,0,0,,0,0,1,100,2.669405,100,0,,0,,2,1,2,50,,,1,50,2.258727,64.705879,0.5,0.25,0,0,3,0.616016,0.000647,2,1,0.410678,0.205339,0.333333,3,0.001031,0.145807,2,5.697868,224084,158159,0.217329,0.307918,31.08213,11.299998,0.063693,0.023156,20,0.00845,0.000488,1.666667,0.555556,0.436298,0.007301,0.141803,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\rest\model\TestStorageClusterStatusModel.java,113,100,71,1,10,0,51,100,151,278,230,508,2697.778401,1.127608122,41.50091257,31553.8472,97.38841729,10,2,0,18,110,41,test\java\org\apache\hadoop\hbase\rest\model\TestStorageClusterStatusModel.java,3,1,6,16.666666,,,2,66.666664,41.273102,95.260666,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,41.273102,95.260666,2.5,0.416667,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.166667,3,0.011435,1.617178,3,8.546802,237656,156677,0.204918,0.310831,34.114265,1,0.069906,0.002049,0,0,0.03516,2.333333,0.777778,0.383377,0.013957,0.068394,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\regionserver\TestExplicitColumnTracker.java,159,120,97,4,13,2,68,109,177,463,344,807,4129.497053,0.412516158,71.75664845,62462.27359,192.784795,13,3,0,10,457,5,test\java\org\apache\hadoop\hbase\regionserver\TestExplicitColumnTracker.java,3,2,6,33.333332,,,1,33.333332,41.06776,78.740158,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,41.06776,78.740158,2,0.333333,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.333333,3,0.015644,2.212366,3,8.546802,237656,157785,0.204918,0.308648,48.792885,1,0.099985,0.002049,0,0,0.001515,2,0.666667,0.380348,0.01155,0.064858,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\TestSerialization.java,491,374,309,3,34,2,234,566,800,1897,1375,3272,18433.35497,1.578759962,289.2193167,354973.1016,1095.595993,34,3,0,38,560,210,test\java\org\apache\hadoop\hbase\TestSerialization.java,21,40,420,9.523809,,,4,19.047619,60.780289,30.865484,190,0.452381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,420,9.523809,,,4,19.047619,60.780289,30.865484,190,0.452381,0,0,21,4.312115,0.004528,21,0,4.312115,0,0.095238,210,0.071193,10.068178,21,59.82761,237656,154834,0.204918,0.31453,63.409554,1,0.129938,0.002049,0,0,0.329056,17.380953,0.827664,0.062903,0.023196,0.131263,0,0,0,0,0,0,0,0,1
examples\mapreduce\org\apache\hadoop\hbase\mapreduce\IndexBuilder.java,88,71,46,3,5,1,38,64,102,151,127,278,1593.387965,0.140306989,28.58463343,22335.56047,68.93691505,5,1,0,13,28,1,examples\mapreduce\org\apache\hadoop\hbase\mapreduce\IndexBuilder.java,5,9,20,45,,,1,20,29.363449,57.429718,5.5,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,45,,,1,20,29.363449,57.429718,5.5,0.275,0,0,5,1.026694,0.001078,5,0,1.026694,0,0.45,10,0.016919,2.392718,5,14.244669,237656,157967,0.204918,0.308292,41.290108,1,0.084611,0.002049,0,0,0.001372,2.3,0.46,0.248376,0.001062,0.113916,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\rest\TestScannerResource.java,225,192,147,5,25,4,97,235,332,572,445,1017,5625.455463,1.582540668,62.9577272,51693.93515,159.5491826,25,5,0,28,598,26,test\java\org\apache\hadoop\hbase\rest\TestScannerResource.java,15,24,210,11.428572,,,4,26.666666,56.262833,36.827957,93,0.442857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,210,11.428572,,,4,26.666666,56.262833,36.827957,93,0.442857,0,0,15,3.080082,0.003234,15,0,3.080082,0,0.114286,105,0.050926,7.20209,15,42.734009,237656,148450,0.204918,0.328057,71.283318,1,0.146072,0.002049,0,0,0.275071,12.266666,0.817778,0.077536,0.001937,0.077051,0,0,2,0,0,0,2,0,0
main\java\org\apache\hadoop\hbase\mapred\Driver.java,11,7,4,1,1,0,13,11,24,22,16,38,174.228575,0.089019697,11.23346889,1957.191278,6.04071382,1,1,0,4,12,0,main\java\org\apache\hadoop\hbase\mapred\Driver.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,237656,237656,0.204918,0.204918,1,1,0.002049,0.002049,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\util\TestIncrementingEnvironmentEdge.java,11,10,5,1,1,0,6,8,14,24,19,43,163.7162616,0.04886503,20.46453271,3350.376791,10.34066911,1,1,0,1,13,0,test\java\org\apache\hadoop\hbase\util\TestIncrementingEnvironmentEdge.java,1,0,0,,0,0,1,100,0.205339,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.205339,,0,,0,,1,0.205339,0.000216,1,0,0.205339,0,,0,0,0,1,2.848934,237656,237169,0.204918,0.205339,2,1,0.004098,0.002049,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\regionserver\TestStoreScanner.java,432,346,280,2,17,1,190,565,755,1800,1579,3379,19221.72059,1.399595096,251.0543275,388345.8035,1198.598159,17,2,0,20,160,15,test\java\org\apache\hadoop\hbase\regionserver\TestStoreScanner.java,6,8,30,26.666666,,,1,16.666666,46.40657,60.589813,11,0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,30,26.666666,,,1,16.666666,46.40657,60.589813,11,0.366667,0,0,6,1.232033,0.001294,6,0,1.232033,0,0.266667,15,0.023684,3.349464,6,17.093603,237656,156904,0.204918,0.310381,46.844479,1,0.095993,0.002049,0,0,0.033206,3.5,0.583333,0.219319,0.025766,0.134556,2,0,0,2,0,2,0,2,0
