class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
java\org\apache\hadoop\hbase\regionserver\StoreScanner.java,293,181,125,11,41,2,146,192,338,544,327,871,4793.392875,1.550895731,45.54476417,27969.94267,86.32698356,41,1,0,22,119,20,java\org\apache\hadoop\hbase\regionserver\StoreScanner.java,13,29,156,18.589743,,,1,7.692307,52.929688,50.844276,63.5,0.407051,17.5,11.217949,3,0,6,0,,,3,100,7.226563,77.083336,3,0.5,2,33.333332,11,23,110,20.90909,,,1,9.090909,52.734375,52.224373,43.5,0.395455,2,1.818182,13,2.539063,0.002516,11,3,2.148438,0.585938,0.185897,78,0.03472,4.910085,11,32.070267,55015,191309,0.930655,0.26763,52.82621,108.778572,0.102975,0.212044,1472.009521,0.562626,0.094793,9.928572,0.763736,0.130609,0.092447,0.233236,4,1,8,0,0,5,8,0,0
java\org\apache\hadoop\hbase\regionserver\KeyValueHeap.java,154,102,59,5,20,2,78,65,143,266,125,391,1932.817887,1.158302841,26.93596139,11846.8633,36.5643929,20,1,0,6,37,1,java\org\apache\hadoop\hbase\regionserver\KeyValueHeap.java,5,4,20,20,,,1,20,22.65625,73.417725,8,0.4,0,0,4,0,12,0,,,4,100,7.226563,77.083336,6,0.5,0,0,1,0,0,,0,0,1,100,21.484375,100,0,,0,,5,0.976563,0.000968,1,4,0.195313,0.78125,0.2,10,0.011527,1.630146,1,2.915479,55408,191526,0.924054,0.267327,32.104759,88.110596,0.062582,0.171756,0,0,0.002877,4,0.8,0.256085,0.04478,0.112454,0,0,3,2,0,0,3,2,0
java\org\apache\hadoop\hbase\regionserver\ScanQueryMatcher.java,176,101,75,17,22,2,59,94,153,373,226,599,3693.55907,0.566400681,21.89886544,40659.81204,125.493247,22,2,0,18,83,4,java\org\apache\hadoop\hbase\regionserver\ScanQueryMatcher.java,9,19,72,26.388889,,,1,11.111111,50.976563,57.871395,26.5,0.368056,3.083333,4.282407,1,0,0,,0,0,1,100,2.539063,100,0,,0,,8,16,56,28.571428,,,1,12.5,50.976563,59.589043,20,0.357143,0,0,9,1.757813,0.001742,8,1,1.5625,0.195313,0.263889,36,0.026256,3.713131,8,23.32383,55419,191368,0.923871,0.267547,45.335751,85.693939,0.088374,0.167045,813.444458,0.310912,0.020596,6.5,0.722222,0.187226,0.042469,0.268859,2,0,5,1,0,2,5,1,0
java\org\apache\hadoop\hbase\regionserver\StoreFileScanner.java,76,50,29,3,13,2,52,36,88,106,57,163,753.4776321,0.969512791,21.39047628,4829.460287,14.90574163,13,1,0,5,22,8,java\org\apache\hadoop\hbase\regionserver\StoreFileScanner.java,3,4,6,66.666664,,,1,33.333332,23.242188,76.774193,1,0.166667,0,0,2,2,2,100,1,1,1,50,7.03125,80,0,0,0,0,1,0,0,,0,0,1,100,21.484375,100,0,,0,,3,0.585938,0.000581,1,2,0.195313,0.390625,0.666667,3,0.010602,1.499417,1,2.915479,55013,191527,0.930689,0.267325,32.071426,108.578575,0.062517,0.211654,0,0,0,1.666667,0.555556,0.407016,0.00199,0.104408,1,0,1,0,0,1,1,0,0
java\org\apache\hadoop\hbase\rest\filter\InclusiveStopRowFilterFactory.java,5,5,1,1,1,0,7,7,14,9,8,17,64.72503367,0.2396256,4.173176829,270.1090108,0.833669786,1,1,0,4,15,0,java\org\apache\hadoop\hbase\rest\filter\InclusiveStopRowFilterFactory.java,2,1,2,50,,,1,50,43.554688,98.237885,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,43.554688,98.237885,0.5,0.25,0,0,2,0.390625,0.000387,2,0,0.390625,0,0.5,1,0.010783,1.525016,2,5.830957,262656,190641,0.194932,0.268568,28.097193,1,0.05477,0.001949,0,0,0,1.25,0.625,0.642862,0.033691,0.127232,0,0,0,0,0,0,0,0,1
test\org\apache\hadoop\hbase\client\TestHCM.java,30,22,15,1,2,0,7,19,26,41,42,83,390.1364966,0.136626461,7.319226388,2855.497341,8.813263398,2,5,0,9,598,0,test\org\apache\hadoop\hbase\client\TestHCM.java,7,11,42,26.190475,,,1,14.285714,54.6875,47.377327,15.5,0.369048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,42,26.190475,,,1,14.285714,54.6875,47.377327,15.5,0.369048,0,0,7,1.367188,0.001355,7,0,1.367188,0,0.261905,21,0.034557,4.887152,7,20.408352,262656,188269,0.194932,0.271951,50.850029,1,0.099123,0.001949,0,0,0.010882,4.5,0.642857,0.163813,0.002074,0.069755,1,0,1,0,0,1,1,0,0
contrib\transactional\src\java\org\apache\hadoop\hbase\regionserver\transactional\THLogRecoveryManager.java,214,168,125,18,30,4,79,149,228,498,312,810,5225.184691,1.473912676,29.80635965,59846.6172,184.7117815,30,1,0,26,61,6,contrib\transactional\src\java\org\apache\hadoop\hbase\regionserver\transactional\THLogRecoveryManager.java,12,32,132,24.242424,,,1,8.333333,69.921875,41.531322,50,0.378788,9.333333,7.070707,2,0,2,0,,,2,100,4.6875,80,1,0.5,1,50,11,30,110,27.272728,,,1,9.090909,69.921875,41.920376,40,0.363636,3.166667,2.878788,12,2.34375,0.002323,11,2,2.148438,0.390625,0.242424,66,0.050007,7.072022,11,32.070267,259589,188678,0.197235,0.271362,62.116627,4.833333,0.121085,0.009422,29.332144,0.011211,0.245445,8.769231,0.730769,0.11746,0.037819,0.162162,0,0,1,1,0,0,1,1,0
contrib\transactional\src\java\org\apache\hadoop\hbase\client\transactional\HBaseBackedTransactionLogger.java,104,72,44,4,15,2,81,82,163,184,120,304,1423.595336,1.536058324,36.13642706,8131.432809,25.09701484,15,1,0,17,141,21,contrib\transactional\src\java\org\apache\hadoop\hbase\client\transactional\HBaseBackedTransactionLogger.java,12,29,132,21.969696,,,1,8.333333,59.375,34.157303,51.5,0.390152,8.833333,6.691919,2,0,2,0,,,2,100,5.273438,84.375,1,0.5,0,0,10,19,90,21.111111,,,1,10,58.984375,35.198135,35.5,0.394444,0,0,12,2.34375,0.002323,10,2,1.953125,0.390625,0.219697,66,0.056425,7.979687,10,29.154787,258571,190773,0.198011,0.268382,53.700012,5.25,0.104678,0.010234,35.268803,0.01348,0.013061,8.125,0.677083,0.100163,0.002558,0.094631,0,0,1,1,0,0,1,1,0
contrib\transactional\src\java\org\apache\hadoop\hbase\regionserver\transactional\THLogKey.java,69,49,19,1,7,0,39,31,70,84,50,134,557.999394,0.979511024,17.11180223,2331.799029,7.196910582,7,2,0,5,41,12,contrib\transactional\src\java\org\apache\hadoop\hbase\regionserver\transactional\THLogKey.java,3,1,6,16.666666,,,2,66.666664,3.90625,66.666664,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,3.515625,75,1,0.5,0,0,1,0,0,,0,0,1,100,1.171875,100,0,,0,,3,0.585938,0.000581,1,2,0.195313,0.390625,0.166667,3,0.003648,0.515839,1,2.915479,55375,191798,0.924605,0.266948,23.080553,89.743973,0.044991,0.17494,0.625,0.000239,0.000512,2.5,0.833333,0.391208,0.007199,0.081197,0,0,0,1,0,0,0,1,0
test\org\apache\hadoop\hbase\client\TestScannerTimes.java,108,80,62,13,13,3,23,52,75,271,196,467,2908.858328,0.046274491,21.61017839,62860.94739,194.0152697,13,4,0,15,603,0,test\org\apache\hadoop\hbase\client\TestScannerTimes.java,10,23,90,25.555555,,,2,20,60.9375,34.589802,33.5,0.372222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,90,25.555555,,,2,20,60.9375,34.589802,33.5,0.372222,0,0,10,1.953125,0.001936,10,0,1.953125,0,0.255556,45,0.054549,7.714432,10,29.154787,262656,190236,0.194932,0.269139,56.616657,1,0.110364,0.001949,0,0,0.00824,6.65,0.665,0.110149,0.000684,0.049108,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\master\ProcessRegionOpen.java,88,64,40,7,11,3,29,61,90,171,123,294,1714.616709,0.337887965,11.95986727,11071.84365,34.17235695,11,3,0,15,98,3,java\org\apache\hadoop\hbase\master\ProcessRegionOpen.java,11,32,110,29.09091,,,2,18.181818,55.859375,51.43885,39,0.354545,7.5,6.818182,1,0,0,,0,0,1,100,4.101563,100,0,,0,,10,23,90,25.555555,,,2,20,55.859375,53.457943,33.5,0.372222,0,0,11,2.148438,0.002129,10,1,1.953125,0.195313,0.290909,55,0.032396,4.581542,10,29.154787,55619,191234,0.920549,0.267735,59.409508,81.915443,0.115808,0.159679,204.642853,0.078218,0.054152,6.818182,0.619835,0.136607,0.01174,0.217232,1,0,2,0,0,1,2,0,0
java\org\apache\hadoop\hbase\master\ProcessRegionStatusChange.java,53,41,26,4,8,2,22,14,36,53,23,76,320.224173,0.551910259,7.775519317,1347.718129,4.159623856,8,2,2,4,45,0,java\org\apache\hadoop\hbase\master\ProcessRegionStatusChange.java,7,16,42,38.095238,,,1,14.285714,23.242188,55.868546,13,0.309524,2,4.761905,2,0,2,0,,,2,100,2.539063,81.25,1,0.5,0,0,5,10,20,50,,,1,20,23.046875,59.898476,5,0.25,0,0,7,1.367188,0.001355,5,2,0.976563,0.390625,0.380952,21,0.014221,2.01119,5,14.577394,56021,191243,0.913943,0.267722,56.242847,68.839737,0.109635,0.134191,3.541667,0.001354,0.003401,3.642857,0.520408,0.233976,0.036659,0.257784,0,0,1,0,0,0,1,0,0
test\org\apache\hadoop\hbase\mapreduce\TestHFileOutputFormat.java,132,95,53,1,1,0,11,28,39,64,41,105,554.967233,0.135248796,7.393781167,4103.306275,12.66452554,1,3,0,8,447,0,test\org\apache\hadoop\hbase\mapreduce\TestHFileOutputFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,262656,262656,0.194932,0.194932,1,1,0.001949,0.001949,0,0,0,0,0,0,,0,0,0,2,1,0,0,2,1,0
java\org\apache\hadoop\hbase\mapreduce\KeyValueSortReducer.java,16,16,8,4,4,2,20,32,52,69,60,129,735.3567236,0.058501607,17.09354755,12569.85512,38.79584914,4,2,0,6,14,0,java\org\apache\hadoop\hbase\mapreduce\KeyValueSortReducer.java,2,0,2,0,,,2,100,25,94.814812,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,25,94.814812,1,0.5,0,0,2,0.390625,0.000387,2,0,0.390625,0,0,1,0.007973,1.127572,2,5.830957,262656,191017,0.194932,0.268039,32.938095,1,0.064207,0.001949,0,0,0.001948,2,1,0.5,0,0,0,0,1,0,0,0,1,0,0
java\org\apache\hadoop\hbase\mapreduce\HFileOutputFormat.java,89,67,52,1,1,0,35,97,132,305,210,515,3627.862971,0.01326007,75.41438415,273593.0518,844.4229993,1,2,0,5,13,0,java\org\apache\hadoop\hbase\mapreduce\HFileOutputFormat.java,3,1,6,16.666666,,,2,66.666664,5.078125,81.25,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,5.078125,81.25,2.5,0.416667,0,0,3,0.585938,0.000581,3,0,0.585938,0,0.166667,3,0.002614,0.369669,3,8.746436,262656,185248,0.194932,0.276386,46.659561,1,0.090954,0.001949,0,0,0.004311,2.333333,0.777778,0.386913,0.007514,0.075163,0,0,2,0,0,0,2,0,0
java\org\apache\hadoop\hbase\master\ProcessRegionClose.java,72,46,29,5,7,1,33,32,65,106,65,171,905.6110989,0.344533476,19.56610631,12826.27451,39.58726699,7,3,0,7,56,0,java\org\apache\hadoop\hbase\master\ProcessRegionClose.java,5,7,20,35,,,1,20,22.65625,64.444443,6.5,0.325,6,30,1,0,0,,0,0,1,100,4.101563,100,0,,0,,4,4,12,33.333332,,,1,25,22.460938,72.327042,4,0.333333,0,0,5,0.976563,0.000968,4,1,0.78125,0.195313,0.35,10,0.012069,1.706812,4,11.661915,55619,191249,0.920549,0.267714,54.992844,81.915443,0.107199,0.159679,244.195541,0.093336,0.001271,3,0.6,0.256604,0.016999,0.125118,1,0,1,0,0,1,1,0,0
java\org\apache\hadoop\hbase\util\Threads.java,55,28,14,3,7,2,44,32,76,81,53,134,587.8205148,1.137630873,15.64549171,2645.339811,8.164629045,7,1,0,5,15,6,java\org\apache\hadoop\hbase\util\Threads.java,5,7,20,35,,,1,20,42.382813,64.970062,6.5,0.325,0,0,4,3,12,25,,,2,50,24.21875,70.85714,4.5,0.375,0,0,1,0,0,,0,0,1,100,31.054688,100,0,,0,,5,0.976563,0.000968,1,4,0.195313,0.78125,0.35,10,0.019392,2.7425,1,2.915479,54710,191588,0.935844,0.26724,30.478949,138.15242,0.059413,0.269303,0,0,0.001241,3.6,0.72,0.227513,0.004251,0.064754,1,0,0,0,0,1,0,0,0
java\org\apache\hadoop\hbase\master\MetaScanner.java,141,99,63,6,22,3,74,80,154,225,125,350,1810.155756,2.019284828,28.73798425,12053.80277,37.20309496,22,4,0,15,241,20,java\org\apache\hadoop\hbase\master\MetaScanner.java,7,16,42,38.095238,,,1,14.285714,15.039063,43.502827,13,0.309524,3.333333,7.936508,2,1,2,50,,,1,50,6.445313,80.487808,0.5,0.25,0,0,6,12,30,40,,,1,16.666666,15.039063,46.951218,9,0.3,1.166667,3.888889,7,1.367188,0.001355,6,2,1.171875,0.390625,0.380952,21,0.012911,1.825869,6,17.492872,55313,191235,0.925641,0.267733,57.159508,94.635674,0.111422,0.184475,5.67619,0.00217,0.003284,4.25,0.607143,0.215814,0.082373,0.183621,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\master\RootScanner.java,53,34,19,5,8,2,17,17,34,36,26,62,258.4861261,0.824285785,5.083699765,597.1755653,1.843134461,8,4,0,8,235,6,java\org\apache\hadoop\hbase\master\RootScanner.java,5,11,20,55,,,1,20,14.648438,48.387096,4.5,0.225,0.333333,1.666667,1,0,0,,0,0,1,100,5.46875,100,0,,0,,4,6,12,50,,,1,25,14.257813,57.480316,3,0.25,0,0,5,0.976563,0.000968,4,1,0.78125,0.195313,0.55,10,0.011268,1.593554,4,11.661915,55316,191241,0.925591,0.267725,55.576176,93.802338,0.108336,0.182851,0.2,0.000076,0.000237,2.5,0.5,0.265139,0.003408,0.14981,0,0,1,0,0,0,1,0,0
java\org\apache\hadoop\hbase\master\NotAllMetaRegionsOnlineException.java,18,9,3,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,5,0,1,44,1,java\org\apache\hadoop\hbase\master\NotAllMetaRegionsOnlineException.java,3,2,6,33.333332,,,2,66.666664,15.234375,75.728157,2,0.333333,2,33.333332,2,2,2,100,1,1,1,50,13.085938,72.826088,0,0,0,0,1,0,0,,0,0,1,100,2.148438,100,0,,0,,3,0.585938,0.000581,1,2,0.195313,0.390625,0.333333,3,0.00614,0.868317,1,2.915479,54773,262144,0.934767,0.195313,2,98.619019,0.003899,0.19224,26.637537,0.010181,0.116461,2.333333,0.777778,0.353134,0.001059,0.028974,0,0,0,0,0,0,0,0,1
test\org\apache\hadoop\hbase\regionserver\KeyValueScanFixture.java,56,47,25,3,9,2,41,33,74,100,61,161,761.2766528,0.845839344,13.45171264,3566.409337,11.00743623,9,1,0,6,32,6,test\org\apache\hadoop\hbase\regionserver\KeyValueScanFixture.java,4,2,12,16.666666,,,2,50,21.679688,90.243904,5,0.416667,1,8.333333,3,0,6,0,,,3,100,1.757813,69.230766,3,0.5,0,0,1,0,0,,0,0,1,100,21.484375,100,0,,0,,4,0.78125,0.000774,1,3,0.195313,0.585938,0.166667,6,0.007846,1.109613,1,2.915479,261120,191019,0.196078,0.268036,32.271427,4,0.062907,0.007797,1.283333,0.000491,0.044896,3.25,0.8125,0.315176,0.038048,0.108631,0,0,1,0,0,0,1,0,0
java\org\apache\hadoop\hbase\mapreduce\IndexRecordWriter.java,128,75,47,5,7,3,32,50,82,110,79,189,916.5355228,0.577914329,16.7147285,5606.54811,17.30416083,7,2,0,8,17,0,java\org\apache\hadoop\hbase\mapreduce\IndexRecordWriter.java,7,7,42,16.666666,,,3,42.857143,43.164063,68.633537,17.5,0.416667,2.5,5.952381,1,0,0,,0,0,1,100,0.976563,100,0,,0,,6,4,30,13.333333,,,3,50,43.164063,69.716087,13,0.433333,0,0,7,1.367188,0.001355,6,1,1.171875,0.195313,0.166667,21,0.016873,2.386235,6,17.492872,262144,180559,0.195313,0.283564,61.583305,2,0.120045,0.003899,59.953571,0.022915,0.119396,5.428571,0.77551,0.196651,0.015689,0.164397,0,0,0,1,0,0,0,1,0
java\org\apache\hadoop\hbase\util\SoftValueSortedMap.java,149,113,59,3,29,1,173,120,293,332,208,540,2435.215286,2.672370299,91.75778575,17678.48071,54.56321205,29,1,0,13,35,78,java\org\apache\hadoop\hbase\util\SoftValueSortedMap.java,2,0,2,0,,,2,100,0.585938,100,1,0.5,1,50,1,0,0,,0,0,1,100,0.195313,,0,,0,,1,0,0,,0,0,1,100,0.390625,100,0,,0,,2,0.390625,0.000387,1,1,0.195313,0.195313,0,1,0,0,1,2.915479,262144,262144,0.195313,0.195313,2,2,0.003899,0.003899,1,0.000382,0.001529,2,1,0.5,0,0,2,0,0,0,0,2,0,0,0
java\org\apache\hadoop\hbase\client\NoServerForRegionException.java,16,9,3,1,2,0,5,3,8,6,4,10,30,0.655049482,1.52660223,45.79806691,0.141352058,2,5,0,1,43,1,java\org\apache\hadoop\hbase\client\NoServerForRegionException.java,1,0,0,,0,0,1,100,0.78125,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.78125,100,0,,0,,1,0.195313,0.000194,1,0,0.195313,0,,0,0.000157,0.022136,1,2.915479,262656,262144,0.194932,0.195313,2,1,0.003899,0.001949,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\client\RetriesExhaustedException.java,38,27,16,4,6,1,40,37,77,105,78,183,943.4207483,0.801171488,18.39922549,9916.306047,30.60588286,6,4,0,4,44,3,java\org\apache\hadoop\hbase\client\RetriesExhaustedException.java,3,1,6,16.666666,,,2,66.666664,44.53125,94.214874,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,3.515625,94.736839,1,0.5,0,0,1,0,0,,0,0,1,100,43.554688,100,0,,0,,3,0.585938,0.000581,1,2,0.195313,0.390625,0.166667,3,0.012752,1.803475,1,2.915479,55101,191665,0.929203,0.267133,26.573385,103.752342,0.0518,0.202246,0.5,0.000191,0.021788,2.5,0.833333,0.355448,0.003016,0.031791,0,0,1,0,0,0,1,0,0
test\org\apache\hadoop\hbase\client\TestOldAPITimestamp.java,39,24,16,1,2,0,17,24,41,60,41,101,442.3806424,0.279723992,21.99230137,5517.727435,17.03002295,2,4,0,9,605,1,test\org\apache\hadoop\hbase\client\TestOldAPITimestamp.java,6,7,30,23.333334,,,1,16.666666,35.546875,43.230404,11.5,0.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.333334,,,1,16.666666,35.546875,43.230404,11.5,0.383333,0,0,6,1.171875,0.001161,6,0,1.171875,0,0.233333,15,0.027806,3.932303,6,17.492872,262656,189748,0.194932,0.269832,53.250004,1,0.103801,0.001949,0,0,0.004308,4,0.666667,0.181773,0.001519,0.043634,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\IndexTableReduce.java,67,54,34,7,11,2,35,68,103,180,143,323,1935.963386,0.222181928,19.91503145,23636.49084,72.95213223,11,2,0,11,34,2,java\org\apache\hadoop\hbase\mapred\IndexTableReduce.java,8,7,56,12.5,,,3,37.5,58.398438,63.752666,24.5,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,56,12.5,,,3,37.5,58.398438,63.752666,24.5,0.4375,0,0,8,1.5625,0.001549,8,0,1.5625,0,0.125,28,0.023667,3.346954,8,23.32383,262656,182162,0.194932,0.281069,54.15955,1,0.105574,0.001949,0,0,0.191615,6.6875,0.835938,0.151033,0.006299,0.09567,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\rest\filter\RowFilterSetFactory.java,7,6,1,1,1,0,7,6,13,8,7,15,55.50659577,0.144127016,6.938324472,385.1227718,1.18865053,1,1,0,3,13,0,java\org\apache\hadoop\hbase\rest\filter\RowFilterSetFactory.java,1,0,0,,0,0,1,100,2.929688,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,2.929688,100,0,,0,,1,0.195313,0.000194,1,0,0.195313,0,,0,0.000409,0.057912,1,2.915479,262656,262144,0.194932,0.195313,2,1,0.003899,0.001949,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\filter\RowFilterSet.java,249,195,114,8,61,4,236,168,404,630,358,988,4865.872318,2.305892288,147.6317613,55783.53586,172.171407,61,1,0,11,34,77,java\org\apache\hadoop\hbase\filter\RowFilterSet.java,2,0,2,0,,,2,100,16.601563,96.590912,1,0.5,1,50,1,0,0,,0,0,1,100,2.148438,100,0,,0,,1,0,0,,0,0,1,100,15.039063,100,0,,0,,2,0.390625,0.000387,1,1,0.195313,0.195313,0,1,0.00437,0.618025,1,2.915479,260613,190908,0.19646,0.268192,37.619072,3.166667,0.073332,0.006173,0.333333,0.000127,0.003915,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\filter\PageRowFilter.java,86,58,19,2,17,1,121,63,184,176,86,262,1050.814277,1.729292019,100.902637,9519.498207,29.3811673,17,1,0,6,27,111,java\org\apache\hadoop\hbase\filter\PageRowFilter.java,1,0,0,,0,0,1,100,0.195313,,0,,0,,1,0,0,,0,0,1,100,0.195313,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.195313,0.000194,0,1,0,0.195313,,0,0,0,0,0,262144,262656,0.195313,0.194932,1,2,0.001949,0.003899,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\regionserver\LogFlusher.java,25,21,9,2,4,1,22,13,35,33,20,53,187.9290297,0.769233093,12.88753175,831.6976996,2.566968209,4,3,0,5,78,2,java\org\apache\hadoop\hbase\regionserver\LogFlusher.java,4,6,12,50,,,1,25,41.796875,68.152863,3,0.25,0,0,1,0,0,,0,0,1,100,21.09375,100,0,,0,,3,2,6,33.333332,,,1,33.333332,34.375,85.43689,2,0.333333,0,0,4,0.78125,0.000774,3,1,0.585938,0.195313,0.5,6,0.017453,2.468264,3,8.746436,54727,191330,0.935553,0.2676,45.559536,134.602463,0.08881,0.262383,0,0,0.000544,2.25,0.5625,0.296342,0.005755,0.086571,0,0,0,1,0,0,0,1,0
test\org\apache\hadoop\hbase\TestMasterAdmin.java,58,43,29,4,5,1,14,36,50,104,77,181,1021.53797,0.09603901,10.4124355,10636.69823,32.82931552,5,4,0,11,596,0,test\org\apache\hadoop\hbase\TestMasterAdmin.java,9,13,72,18.055555,,,2,22.222221,63.085938,42.222221,29.5,0.409722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,72,18.055555,,,2,22.222221,63.085938,42.222221,29.5,0.409722,0,0,9,1.757813,0.001742,9,0,1.757813,0,0.180556,36,0.042055,5.947429,9,26.239309,262656,188208,0.194932,0.272039,56.916672,1,0.110949,0.001949,0,0,0.375995,6.833333,0.759259,0.123749,0.004553,0.052816,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\TableNotDisabledException.java,21,11,4,1,3,0,13,7,20,16,9,25,83.77443751,1.246308713,3.490601563,157.9870887,0.487614471,3,4,0,2,44,3,java\org\apache\hadoop\hbase\TableNotDisabledException.java,5,3,20,15,,,2,40,44.921875,87.452469,8.5,0.425,1,5,4,0,12,0,,,4,100,4.6875,60,6,0.5,0,0,1,0,0,,0,0,1,100,43.554688,100,0,,0,,5,0.976563,0.000968,1,4,0.195313,0.78125,0.15,10,0.015329,2.167903,1,2.915479,55761,191663,0.918204,0.267136,26.615051,78.053146,0.051881,0.15215,0.142857,0.000055,0.008093,4.3,0.86,0.227159,0.014587,0.059749,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\regionserver\ExplicitColumnTracker.java,116,72,41,9,17,4,54,40,94,193,84,277,1477.262162,0.627294868,19.45812761,14073.12533,43.435572,17,1,0,7,25,6,java\org\apache\hadoop\hbase\regionserver\ExplicitColumnTracker.java,5,5,20,25,,,1,20,43.945313,88.235291,7.5,0.375,2.5,12.5,3,1,6,16.666666,,,2,66.666664,3.90625,71.428574,2.5,0.416667,1,16.666666,3,2,6,33.333332,,,1,33.333332,43.945313,92.59259,2,0.333333,0,0,5,0.976563,0.000968,3,3,0.585938,0.585938,0.25,10,0.013021,1.841494,3,8.746436,54895,191521,0.93269,0.267334,33.688095,115.942909,0.065669,0.22601,4.833333,0.001847,0.050845,3.416667,0.683333,0.319548,0.147494,0.192047,0,0,2,0,0,0,2,0,0
contrib\stargate\src\java\org\apache\hadoop\hbase\stargate\ResourceConfig.java,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,contrib\stargate\src\java\org\apache\hadoop\hbase\stargate\ResourceConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,262656,262656,0.194932,0.194932,1,1,0.001949,0.001949,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\regionserver\NoSuchColumnFamilyException.java,14,8,3,1,2,0,5,3,8,6,4,10,30,0.655049482,1.52660223,45.79806691,0.141352058,2,5,0,1,44,1,java\org\apache\hadoop\hbase\regionserver\NoSuchColumnFamilyException.java,3,1,6,16.666666,,,2,66.666664,14.648438,81.521736,2.5,0.416667,2,33.333332,2,1,2,50,,,1,50,12.5,79.012344,0.5,0.25,0,0,1,0,0,,0,0,1,100,2.148438,100,0,,0,,3,0.585938,0.000581,1,2,0.195313,0.390625,0.166667,3,0.007901,1.117359,1,2.915479,54486,262144,0.939691,0.195313,2,113.940514,0.003899,0.222106,28.480206,0.010886,0.111288,2.5,0.833333,0.345909,0.000434,0.018568,0,0,0,0,0,0,0,0,1
