class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
tests\junit\org\apache\tools\ant\taskdefs\condition\ContainsTest.java,17,13,7,1,2,0,12,12,24,29,21,50,190,0.389488445,11.89187856,1415.20057,4.367902994,2,2,0,2,18,1,tests\junit\org\apache\tools\ant\taskdefs\condition\ContainsTest.java-->ContainsTest,1,0,0,,0,0,1,100,0.285171,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.285171,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.000303,0.042795,1.24072,0.709078,1107756,975974,0.094967,0.10779,20.336546,1,0.019313,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Dirname.java,37,21,9,3,5,1,21,13,34,25,18,43,150.8895846,0.823892915,13.37935341,635.8233225,1.962417662,5,3,0,4,361,1,main\org\apache\tools\ant\taskdefs\Dirname.java-->Dirname,3,3,6,50,,,1,33.333332,56.74905,54.921803,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,56.74905,54.921803,1.5,0.25,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.5,3,0.027371,3.87089,-14.423607,-8.243169,1107756,976603,0.094967,0.10772,40.069061,1,0.038052,0.00095,0,0,0.000132,1.833333,0.611111,0.337177,0.00001,0.005746,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\compilers\AptCompilerAdapter.java,118,65,47,7,12,2,35,75,110,201,142,343,1900.71514,0.476620471,22.45423448,18971.59,58.55429013,12,2,0,17,490,6,main\org\apache\tools\ant\taskdefs\compilers\AptCompilerAdapter.java-->AptCompilerAdapter,6,10,30,33.333332,,,1,16.666666,46.482891,63.75489,10,0.333333,0.25,0.833333,1,0,0,,0,0,1,100,0.475285,100,0,,0,,5,6,20,30,,,1,20,46.482891,64.173225,7,0.35,0,0,6,0.570342,0.000772,5,1,0.475285,0.095057,0.333333,15,0.021375,3.022893,-13.484114,-7.706244,1106704,955628,0.095057,0.110085,45.328598,2,0.043047,0.001899,0.25,0.000023,0.014363,3,0.5,0.247291,0.006243,0.214673,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\GetTest.java,47,35,11,1,11,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,11,3,0,1,424,55,tests\junit\org\apache\tools\ant\taskdefs\GetTest.java-->GetTest,1,0,0,,0,0,1,100,15.874525,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,15.874525,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228923,-2.34543,-1.340426,1107756,975674,0.094967,0.107823,30.861908,1,0.029309,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\ZipTest.java,160,120,62,3,28,2,55,73,128,161,116,277,1229.166715,1.550262951,44.39385923,10776.52692,33.26088554,28,3,0,12,443,275,tests\junit\org\apache\tools\ant\taskdefs\ZipTest.java-->ZipTest,4,2,12,16.666666,,,2,50,40.779469,82.026772,5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.666666,,,2,50,40.779469,82.026772,5,0.416667,0,0,4,0.380228,0.000515,4,0,0.380228,0,0.166667,6,0.010224,1.445854,-12.767943,-7.296948,1107756,969246,0.094967,0.108538,43.90239,1,0.041693,0.00095,0,0,0.400512,3.125,0.78125,0.275085,0.002542,0.048047,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\util\JAXPUtilsTest.java,17,16,9,2,3,1,17,19,36,39,30,69,313.6339404,0.335951338,18.18320687,4206.247337,12.98224487,3,2,0,3,23,1,tests\junit\org\apache\tools\ant\util\JAXPUtilsTest.java-->JAXPUtilsTest,1,0,0,,0,0,1,100,1.61597,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.61597,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.000684,0.096672,0.797104,0.455549,1107756,976775,0.094967,0.107701,27.614679,1,0.026225,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\TarTest.java,131,104,44,3,29,1,55,59,114,116,84,200,885.4493818,1.333642943,31.04276908,5492.029422,16.95070809,29,3,0,6,453,253,tests\junit\org\apache\tools\ant\taskdefs\TarTest.java-->TarTest,3,3,6,50,,,1,33.333332,45.532318,71.706589,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,45.532318,71.706589,1.5,0.25,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.5,3,0.014373,2.032644,-18.123079,-10.357437,1107756,975522,0.094967,0.10784,42.359535,1,0.040227,0.00095,0,0,0.004064,1.833333,0.611111,0.339228,0.000074,0.008783,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\extension\JarLibAvailableTask.java,125,69,39,7,17,4,69,65,134,199,127,326,1622.768218,0.808880109,51.56317899,18499.6898,57.09780804,17,3,0,11,453,7,main\org\apache\tools\ant\taskdefs\optional\extension\JarLibAvailableTask.java-->JarLibAvailableTask,7,16,42,38.095238,,,1,14.285714,57.224335,52.992958,13,0.309524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,42,38.095238,,,1,14.285714,57.224335,52.992958,13,0.309524,0,0,7,0.665399,0.000901,7,0,0.665399,0,0.380952,21,0.030129,4.260932,-18.077278,-10.331262,1107756,968149,0.094967,0.108661,49.492844,1,0.047002,0.00095,0,0,0.038122,3.071428,0.438775,0.215812,0.00081,0.228608,0,0,0,0,0,1,0,0,0,1,0
tests\junit\org\apache\tools\ant\types\PolyTest.java,43,34,9,1,6,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,6,3,0,1,421,15,tests\junit\org\apache\tools\ant\types\PolyTest.java-->PolyTest,1,0,0,,0,0,1,100,15.874525,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,15.874525,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228923,-2.345452,-1.340438,1107756,975674,0.094967,0.107823,30.86191,1,0.029309,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\ScriptRunner.java,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,370,0,main\org\apache\tools\ant\util\ScriptRunner.java-->ScriptRunner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,2,0
tests\junit\org\apache\tools\ant\util\facade\FacadeTaskHelperTest.java,38,31,23,1,3,0,20,24,44,104,80,184,751.1103914,0.387460582,36.90444918,12039.44308,37.15877493,3,2,0,2,20,3,tests\junit\org\apache\tools\ant\util\facade\FacadeTaskHelperTest.java-->FacadeTaskHelperTest,1,0,0,,0,0,1,100,0.570342,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.570342,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.000139,0.019654,1.214993,0.694375,1107756,1105653,0.094967,0.095147,2.5,1,0.002374,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\types\selectors\FilenameSelectorTest.java,97,65,48,3,6,1,27,56,83,163,135,298,1538.915959,0.538167546,31.73684278,23489.32189,72.49790706,6,3,0,7,432,6,tests\junit\org\apache\tools\ant\types\selectors\FilenameSelectorTest.java-->FilenameSelectorTest,5,5,20,25,,,1,20,55.228138,70.338982,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,55.228138,70.338982,7.5,0.375,0,0,5,0.475285,0.000644,5,0,0.475285,0,0.25,10,0.020493,2.898168,-14.904892,-8.518226,1107756,975536,0.094967,0.107838,43.019058,1,0.040854,0.00095,0,0,0.012701,3.3,0.66,0.232565,0.003337,0.076904,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Javadoc.java,2298,1260,785,82,218,7,720,885,1605,2813,1917,4730,29993.43087,17.21813129,478.680049,446719.8783,1378.765057,218,3,0,48,641,3745,main\org\apache\tools\ant\taskdefs\Javadoc.java-->Javadoc,19,55,342,16.081871,,,2,10.526316,62.452473,30.543934,143.5,0.419591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,55,342,16.081871,,,2,10.526316,62.452473,30.543934,143.5,0.419591,0,0,19,1.806084,0.002446,19,0,1.806084,0,0.160819,171,0.063505,8.980987,-43.302296,-24.747494,1107756,964916,0.094967,0.109025,64.033325,1,0.06081,0.00095,0,0,0.222791,14.684211,0.772853,0.062998,0.004554,0.090442,0,0,1,0,0,1,0,1,0,1,0
main\org\apache\tools\ant\taskdefs\optional\perforce\P4OutputStream.java,55,29,15,3,7,2,23,12,35,42,22,64,281.343659,0.488462523,12.63188283,2532.157781,7.815301793,7,2,0,3,18,2,main\org\apache\tools\ant\taskdefs\optional\perforce\P4OutputStream.java-->P4OutputStream,1,0,0,,0,0,1,100,0.190114,100,0,,0,,1,0,0,,0,0,1,100,0.190114,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095057,0.000129,0,1,0,0.095057,,0,0.000011,0.001493,0.000011,0.000006,1106704,1107756,0.095057,0.094967,1,2,0.00095,0.001899,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\listener\AnsiColorLogger.java,145,104,77,11,19,2,36,64,100,227,150,377,2127.733784,0.177892329,24.21238607,26324.41769,81.24820275,19,2,0,10,39,0,main\org\apache\tools\ant\listener\AnsiColorLogger.java-->AnsiColorLogger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0.000001,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\AptTest.java,52,39,17,1,10,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,10,3,0,3,423,45,tests\junit\org\apache\tools\ant\taskdefs\AptTest.java-->AptTest,1,0,0,,0,0,1,100,15.874525,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,15.874525,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228923,-2.34543,-1.340426,1107756,975674,0.094967,0.107823,30.861908,1,0.029309,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\LoadFileTest.java,128,66,27,2,17,1,11,11,22,19,17,36,128.991228,0.543666292,8.966565087,709.3338611,2.18930204,17,3,0,3,426,78,tests\junit\org\apache\tools\ant\taskdefs\LoadFileTest.java-->LoadFileTest,2,1,2,50,,,1,50,39.543728,83.033936,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,39.543728,83.033936,0.5,0.25,0,0,2,0.190114,0.000257,2,0,0.190114,0,0.5,1,0.009904,1.40061,-16.059752,-9.178234,1107756,975553,0.094967,0.107836,40.069057,1,0.038052,0.00095,0,0,0,1.25,0.625,0.504438,0.000007,0.004427,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamLabel.java,150,61,38,7,14,2,72,50,122,170,90,260,1243.922542,1.151825603,49.55495084,14389.30979,44.41144996,14,4,0,7,385,16,main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamLabel.java-->StarTeamLabel,3,3,6,50,,,1,33.333332,45.722435,72.768532,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,45.722435,72.768532,1.5,0.25,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.5,3,0.017127,2.422096,-4.865098,-2.78043,1107756,975663,0.094967,0.107824,33.111916,1,0.031445,0.00095,0,0,0,1.333333,0.444444,0.404635,0.00638,0.099811,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\CallTarget.java,205,97,53,3,26,1,115,51,166,181,95,276,1097.279088,1.836361756,66.96394401,6886.322886,21.25408298,26,3,0,9,530,23,main\org\apache\tools\ant\taskdefs\CallTarget.java-->CallTarget,7,20,42,47.619049,,,1,14.285714,58.840305,46.125187,11,0.261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,42,47.619049,,,1,14.285714,58.840305,46.125187,11,0.261905,0,0,7,0.665399,0.000901,7,0,0.665399,0,0.47619,21,0.037303,5.275419,-38.746479,-22.143822,1107756,961879,0.094967,0.109369,49.259533,1,0.04678,0.00095,0,0,0.000461,2.714285,0.387755,0.196256,0.00293,0.170403,0,0,0,0,0,1,0,0,0,1,0
main\org\apache\tools\ant\taskdefs\optional\junit\Xalan2Executor.java,58,47,33,5,7,2,24,48,72,97,77,174,900.1114281,0.244867568,17.83548584,8258.912466,25.49047057,7,2,0,15,48,2,main\org\apache\tools\ant\taskdefs\optional\junit\Xalan2Executor.java-->Xalan2Executor,3,3,6,50,,,1,33.333332,42.015209,96.08696,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,42.015209,96.08696,1.5,0.25,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.5,3,0.012349,1.746416,-10.367702,-5.925197,1107756,958776,0.094967,0.109723,43.195251,1,0.041021,0.00095,0,0,0,1.333333,0.444444,0.489681,0.013654,0.207398,0,0,0,0,0,0,1,0,0,1,0
main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamCheckout.java,593,324,222,14,65,5,209,260,469,823,501,1324,7594.68462,2.50072852,134.5552866,93226.47867,287.7360453,65,5,0,10,445,133,main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamCheckout.java-->StarTeamCheckout,4,6,12,50,,,1,25,45.81749,72.047836,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,,,1,25,45.81749,72.047836,3,0.25,0,0,4,0.380228,0.000515,4,0,0.380228,0,0.5,6,0.017699,2.50301,-4.653396,-2.659441,1107756,974602,0.094967,0.107942,34.878586,1,0.033123,0.00095,0,0,0,1.375,0.34375,0.364706,0.004244,0.206038,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\ProtectedJarMethodsTest.java,68,59,37,3,10,1,18,26,44,88,67,155,779.6391252,0.451159848,18.1672204,11759.269,36.29404012,10,3,0,6,427,28,tests\junit\org\apache\tools\ant\taskdefs\ProtectedJarMethodsTest.java-->ProtectedJarMethodsTest,3,1,6,16.666666,,,2,66.666664,40.68441,82.625481,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,40.68441,82.625481,2.5,0.416667,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.166667,3,0.010947,1.548103,-18.527473,-10.588551,1107756,954540,0.094967,0.11021,49.119061,1,0.046647,0.00095,0,0,0.016569,2.5,0.833333,0.335306,0.000011,0.002951,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\GUnzipTest.java,47,35,13,1,10,0,13,17,30,24,21,45,186.0801067,0.695199724,5.828582423,583.9272879,1.802244716,10,3,0,4,440,45,tests\junit\org\apache\tools\ant\taskdefs\GUnzipTest.java-->GUnzipTest,3,3,6,50,,,1,33.333332,45.532318,71.706589,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,45.532318,71.706589,1.5,0.25,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.5,3,0.014373,2.032644,-18.123085,-10.35744,1107756,975522,0.094967,0.10784,42.359535,1,0.040227,0.00095,0,0,0.004064,1.833333,0.611111,0.339228,0.000074,0.008783,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\extension\Compatability.java,24,9,2,1,2,0,7,3,10,7,5,12,39.86313714,0.291237502,3.433623739,136.875014,0.422453747,2,1,0,1,12,0,main\org\apache\tools\ant\taskdefs\optional\extension\Compatability.java-->Compatability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\PropertyExpansionTest.java,66,40,26,1,6,0,13,11,24,19,18,37,138,0.694573951,5.835183302,428.6431674,1.322972739,6,3,0,2,422,15,tests\junit\org\apache\tools\ant\PropertyExpansionTest.java-->PropertyExpansionTest,2,1,2,50,,,1,50,39.543728,83.033936,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,39.543728,83.033936,0.5,0.25,0,0,2,0.190114,0.000257,2,0,0.190114,0,0.5,1,0.009904,1.40061,-16.059753,-9.178235,1107756,975553,0.094967,0.107836,40.069057,1,0.038052,0.00095,0,0,0,1.25,0.625,0.504438,0.000007,0.004427,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\optional\XmlValidateCatalogTest.java,56,17,5,1,5,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,5,3,0,1,418,10,tests\junit\org\apache\tools\ant\taskdefs\optional\XmlValidateCatalogTest.java-->XmlValidateCatalogTest,1,0,0,,0,0,1,100,15.874525,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,15.874525,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228923,-2.34543,-1.340426,1107756,975674,0.094967,0.107823,30.86191,1,0.029309,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\expected\Junk8.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\expected\Junk8.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Parallel.java,411,222,131,20,41,4,132,119,251,493,292,785,4555.920702,1.719900275,82.15015418,60497.24168,186.7198817,41,3,0,18,371,54,main\org\apache\tools\ant\taskdefs\Parallel.java-->Parallel,3,2,6,33.333332,,,1,33.333332,46.19772,71.893494,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,46.19772,71.893494,2,0.333333,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.333333,3,0.017653,2.496561,-4.270867,-2.440823,1107756,976683,0.094967,0.107712,33.879776,1,0.032175,0.00095,0,0,0.000244,1.833333,0.611111,0.345743,0.000895,0.018196,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCreateTask.java,295,132,80,6,31,2,107,121,228,342,232,574,2849.063856,1.615866324,84.18716187,25330.49339,78.18053515,31,4,0,15,446,184,main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCreateTask.java-->CCMCreateTask,6,11,30,36.666668,,,1,16.666666,50.950569,47.985676,9.5,0.316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.666668,,,1,16.666666,50.950569,47.985676,9.5,0.316667,0,0,6,0.570342,0.000772,6,0,0.570342,0,0.366667,15,0.031242,4.418228,-10.859295,-6.206145,1107756,964073,0.094967,0.10912,40.629791,1,0.038585,0.00095,0,0,0.000842,2.833333,0.472222,0.193547,0.001155,0.077066,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\AntClassLoaderDelegationTest.java,90,66,45,2,6,1,37,80,117,163,136,299,1576.140018,0.744104421,24.98974386,13007.08356,40.14531964,6,2,0,15,362,7,tests\junit\org\apache\tools\ant\AntClassLoaderDelegationTest.java-->AntClassLoaderDelegationTest,4,9,12,75,1.25,2,1,25,41.920151,68.266251,1.5,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,75,1.25,2,1,25,41.920151,68.266251,1.5,0.125,0,0,4,0.380228,0.000515,4,0,0.380228,0,0.75,6,0.018174,2.570259,-24.638121,-14.080818,1107756,976526,0.094967,0.107729,46.566647,1,0.044223,0.00095,0,0,0,1.75,0.4375,0.27496,0.000806,0.048442,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\EjbcHelper.java,222,131,91,10,21,2,94,133,227,425,304,729,4087.490589,0.561244576,72.06986277,63516.65146,196.0390477,21,1,0,14,17,11,main\org\apache\tools\ant\taskdefs\optional\ejb\EjbcHelper.java-->EjbcHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\optional\script\ScriptDefTest.java,88,67,43,1,11,0,35,63,98,97,90,187,847.1353376,0.931586925,34.22966204,7175.258604,22.14585989,11,3,0,5,428,55,tests\junit\org\apache\tools\ant\taskdefs\optional\script\ScriptDefTest.java-->ScriptDefTest,3,2,6,33.333332,,,1,33.333332,43.25095,78.313255,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,43.25095,78.313255,2,0.333333,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.333333,3,0.012798,1.809841,-22.668839,-12.955363,1107756,975482,0.094967,0.107844,47.626198,1,0.045229,0.00095,0,0,0.011655,2,0.666667,0.338755,0.000097,0.008073,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\WhichResourceTest.java,27,22,9,1,5,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,5,3,0,2,420,10,tests\junit\org\apache\tools\ant\taskdefs\WhichResourceTest.java-->WhichResourceTest,2,1,2,50,,,1,50,39.543728,83.033936,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,39.543728,83.033936,0.5,0.25,0,0,2,0.190114,0.000257,2,0,0.190114,0,0.5,1,0.009904,1.40061,-16.059752,-9.178234,1107756,975553,0.094967,0.107836,40.069057,1,0.038052,0.00095,0,0,0,1.25,0.625,0.504438,0.000007,0.004427,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\input\Junk6.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk6.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\DependSet.java,163,117,60,4,17,1,58,89,147,196,149,345,1778.913463,1.772056199,36.58087678,17292.98222,53.37340193,17,4,0,27,549,31,main\org\apache\tools\ant\taskdefs\DependSet.java-->DependSet,15,31,210,14.761905,,,1,6.666667,53.041824,41.425388,89.5,0.42619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,210,14.761905,,,1,6.666667,53.041824,41.425388,89.5,0.42619,0,0,15,1.425856,0.001931,15,0,1.425856,0,0.147619,105,0.040081,5.668364,-21.444912,-12.255882,1107756,969206,0.094967,0.108542,51.969048,1,0.049353,0.00095,0,0,0.083423,11.5,0.766667,0.093322,0.010697,0.174784,0,0,0,1,0,0,0,0,1,0,0
tests\junit\org\apache\tools\ant\types\FilterSetTest.java,190,146,103,7,23,4,62,145,207,380,317,697,3619.09817,0.780037103,103.5704556,71108.05021,219.4692908,23,3,0,9,452,136,tests\junit\org\apache\tools\ant\types\FilterSetTest.java-->FilterSetTest,3,2,6,33.333332,,,1,33.333332,39.638783,81.604698,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,39.638783,81.604698,2,0.333333,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.333333,3,0.010968,1.551142,-16.30493,-9.318355,1107756,975548,0.094967,0.107837,41.069054,1,0.039002,0.00095,0,0,0.004378,2,0.666667,0.35941,0.004031,0.03724,0,0,0,0,0,0,0,0,0,0,1
