class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\tar\TarUtils.java,167,84,54,6,20,3,135,73,208,357,203,560,2785.507716,0.564036581,108.134842,50948.23099,157.2476265,20,1,0,2,18,21,main\org\apache\tools\tar\TarUtils.java-->TarUtils,1,0,0,,0,0,1,100,1.216545,100,0,,0,,1,0,0,,0,0,1,100,1.216545,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.000203,0.028751,0.000007,0.000001,167281,169332,0.245694,0.242718,1,4,0.002427,0.009709,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java,1316,607,299,28,120,4,297,360,657,1264,832,2096,12107.14392,3.877455302,312.8289331,541330.4151,1670.772886,120,3,0,8,93,792,main\org\apache\tools\ant\taskdefs\optional\scm\AntStarTeamCheckOut.java-->AntStarTeamCheckOut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\Deprecated.java,5,5,1,1,1,0,7,4,11,9,6,15,51.89147428,0.378703529,2.640588013,137.0240049,0.422913595,1,2,0,1,29,0,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\Deprecated.java-->Deprecated,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,1,0,0,,0,0,1,100,3.406326,100,0,,0,,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,2,0.486618,0.000847,2,1,0.486618,0.243309,0.5,1,0.000011,0.001498,-1.734543,-0.244319,161553,158266,0.254406,0.259689,14.5,9.449999,0.035194,0.022937,0,0,0,1.5,0.75,0.586476,0.238045,0.035926,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\LocalVariableTable.java,40,35,14,2,9,1,70,53,123,112,75,187,802.0717822,1.38873745,40.71921785,5595.615896,17.27041943,9,2,0,5,36,12,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\LocalVariableTable.java-->LocalVariableTable,3,2,6,33.333332,,,1,33.333332,7.29927,55.555557,2,0.333333,0.5,8.333333,1,0,0,,0,0,1,100,3.406326,100,0,,0,,3,2,6,33.333332,,,1,33.333332,7.29927,55.555557,2,0.333333,0.5,8.333333,3,0.729927,0.001271,3,1,0.729927,0.243309,0.333333,3,0.000012,0.00172,-1.382128,-0.194679,161553,158265,0.254406,0.259691,14.999999,9.449999,0.036408,0.022937,0.166667,0.000099,0.000198,2.375,0.791667,0.408702,0.168262,0.056616,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\InnerClasses.java,7,5,1,1,1,0,7,4,11,9,6,15,51.89147428,0.378703529,2.640588013,137.0240049,0.422913595,1,2,0,1,29,0,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\InnerClasses.java-->InnerClasses,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,1,0,0,,0,0,1,100,3.406326,100,0,,0,,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,2,0.486618,0.000847,2,1,0.486618,0.243309,0.5,1,0.000011,0.001498,-1.73454,-0.244318,161553,158266,0.254406,0.259689,14.5,9.449999,0.035194,0.022937,0,0,0,1.5,0.75,0.586476,0.238045,0.035926,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\Synthetic.java,5,5,1,1,1,0,7,4,11,9,6,15,51.89147428,0.378703529,2.640588013,137.0240049,0.422913595,1,2,0,1,29,0,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\Synthetic.java-->Synthetic,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,1,0,0,,0,0,1,100,3.406326,100,0,,0,,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,2,0.486618,0.000847,2,1,0.486618,0.243309,0.5,1,0.000011,0.001498,-1.734523,-0.244316,161553,158266,0.254406,0.259689,14.499999,9.449999,0.035194,0.022937,0,0,0,1.5,0.75,0.586476,0.238045,0.035926,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java,1285,930,661,6,151,3,310,337,647,966,719,1685,7868.120082,61.1814784,101.7469921,71965.09697,222.1144968,151,5,0,31,589,1373,main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java-->VAJAntToolGUI,2,1,2,50,,,1,50,1.703163,77.777779,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.973236,100,0,,0,,2,1,2,50,,,1,50,1.703163,77.777779,0.5,0.25,0,0,2,0.486618,0.000847,2,1,0.486618,0.243309,0.5,1,0.001616,0.228566,115.446175,16.261145,168921,161557,0.243309,0.254399,9.116667,2,0.022128,0.004854,0,0,0,1.166667,0.583333,0.755556,0.133569,0.2,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntTool.java,62,44,30,3,7,2,45,61,106,132,102,234,1211.027537,0.304275393,36.50662461,13768.24958,42.49459746,7,1,0,9,82,2,main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntTool.java-->VAJAntTool,4,2,12,16.666666,,,2,50,47.688564,95.609756,5,0.416667,2,16.666666,1,0,0,,0,0,1,100,0.486618,100,0,,0,,4,2,12,16.666666,,,2,50,47.688564,95.609756,5,0.416667,2,16.666666,4,0.973236,0.001695,4,1,0.973236,0.243309,0.166667,6,0.02397,3.389804,117.612465,16.566277,168921,161554,0.243309,0.254404,10.283333,2,0.02496,0.004854,2.5,0.001484,0.40654,3.1,0.775,0.399573,0.126937,0.207708,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\War.java,86,61,32,3,13,2,73,68,141,151,102,253,1171.782402,1.095219371,45.41347675,8289.364051,25.58445695,13,6,0,8,229,32,main\org\apache\tools\ant\taskdefs\War.java-->War,6,12,30,40,,,1,16.666666,54.744526,56.532661,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,30,40,,,1,16.666666,54.744526,56.532661,9,0.3,0,0,6,1.459854,0.002542,6,0,1.459854,0,0.4,15,0.052538,7.429955,360.515533,50.780334,169332,154993,0.242718,0.265173,19.116665,1,0.0464,0.002427,0,0,0.008195,2.25,0.375,0.254072,0.002146,0.233507,0,0,0,0,0,0,1,0,0,1,0
main\org\apache\tools\ant\taskdefs\AntStructure.java,178,136,105,7,21,2,62,132,194,395,304,699,3863.835655,0.446194181,74.08731027,64450.06516,198.9199542,21,3,0,19,62,12,main\org\apache\tools\ant\taskdefs\AntStructure.java-->AntStructure,2,1,2,50,,,1,50,47.201946,97,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,47.201946,97,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.023857,3.373956,46.461086,6.544266,169332,162789,0.242718,0.252474,7.733333,1,0.01877,0.002427,0,0,0,1,0.5,0.569017,0.009086,0.065104,0,0,0,0,1,0,0,0,0,1,0
main\org\apache\tools\ant\taskdefs\optional\Cab.java,287,186,110,8,36,3,160,189,349,476,335,811,4256.358608,2.410298506,89.84432077,32524.4135,100.3839923,36,4,0,24,188,84,main\org\apache\tools\ant\taskdefs\optional\Cab.java-->Cab,7,11,42,26.190475,,,1,14.285714,54.987835,45.290581,15.5,0.369048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,42,26.190475,,,1,14.285714,54.987835,45.290581,15.5,0.369048,0,0,7,1.703163,0.002966,7,0,1.703163,0,0.261905,21,0.066663,9.427636,241.750244,34.051678,169332,157449,0.242718,0.261037,17.033331,1,0.041343,0.002427,0,0,0.016471,4.071428,0.581633,0.167139,0.001126,0.081063,0,1,1,0,0,0,0,2,0,0,0
main\org\apache\tools\ant\taskdefs\Taskdef.java,5,5,1,1,1,0,7,7,14,9,9,18,68.5323886,0.226313066,4.418657819,302.8211747,0.934633255,1,4,0,2,128,0,main\org\apache\tools\ant\taskdefs\Taskdef.java-->Taskdef,1,0,0,,0,0,1,100,1.216545,100,0,,0,,1,0,0,,0,0,1,100,1.216545,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.001245,0.176008,0.00001,0.000001,168921,169332,0.243309,0.242718,1,2,0.002427,0.004854,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Definer.java,151,125,78,12,29,4,109,109,218,320,211,531,2735.501108,1.765089812,76.00286364,30149.85521,93.05510867,29,3,2,17,127,68,main\org\apache\tools\ant\taskdefs\Definer.java-->Definer,6,7,30,23.333334,,,1,16.666666,54.501217,51.376148,11.5,0.383333,3.5,11.666667,1,0,0,,0,0,1,100,1.216545,100,0,,0,,5,6,20,30,,,1,20,54.257908,51.740139,7,0.35,0,0,6,1.459854,0.002542,5,1,1.216545,0.243309,0.233333,15,0.057452,8.124881,173.80304,24.480988,168921,160317,0.243309,0.256367,12.999999,2,0.031553,0.004854,5.816667,0.003452,0.098706,3.833333,0.638889,0.194453,0.004683,0.077908,0,0,0,2,0,0,0,0,2,0,0
testcases\org\apache\tools\ant\types\CommandlineJavaTest.java,55,40,30,2,4,1,17,50,67,120,110,230,1324.181471,0.311948847,25.8337422,28692.86996,88.55824063,4,2,0,6,96,2,testcases\org\apache\tools\ant\types\CommandlineJavaTest.java-->CommandlineJavaTest,3,3,6,50,,,1,33.333332,21.89781,80.35714,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,21.89781,80.35714,1.5,0.25,0,0,3,0.729927,0.001271,3,0,0.729927,0,0.5,3,0.016728,2.3657,108.711487,15.312531,169332,159518,0.242718,0.257651,11.769047,1,0.028566,0.002427,0,0,0,1,0.333333,0.385958,0.000896,0.07578,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\EchoTest.java,30,23,11,1,5,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,5,3,0,1,45,10,testcases\org\apache\tools\ant\taskdefs\EchoTest.java-->EchoTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984573,4.646035,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\types\MapperTest.java,126,110,83,5,11,1,30,77,107,268,222,490,2643.089343,0.586117674,43.83387448,49314.41584,152.2049872,11,2,0,10,99,7,testcases\org\apache\tools\ant\types\MapperTest.java-->MapperTest,5,7,20,35,,,1,20,50.121655,70.790375,6.5,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,35,,,1,20,50.121655,70.790375,6.5,0.325,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.35,10,0.038797,5.486702,117.61187,16.566193,169332,159512,0.242718,0.257661,12.65,1,0.030704,0.002427,0,0,0.003507,2.2,0.44,0.243251,0.004208,0.100967,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\TaskdefTest.java,40,23,7,1,7,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,7,3,0,1,47,21,testcases\org\apache\tools\ant\taskdefs\TaskdefTest.java-->TaskdefTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984592,4.646037,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Sleep.java,148,60,29,3,14,2,76,38,114,105,57,162,656.3917535,1.379510431,46.48150414,3920.031223,12.0988618,14,3,0,7,62,40,main\org\apache\tools\ant\taskdefs\Sleep.java-->Sleep,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.038013,5.37579,43.27253,6.095142,169332,162795,0.242718,0.252465,7.183333,1,0.017435,0.002427,0,0,0,1.25,0.625,0.506328,0.000004,0.006308,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\perforce\P4Change.java,68,43,31,2,4,0,39,61,100,132,95,227,1214.318416,0.24729145,60.23382495,32403.64572,100.0112522,4,4,0,5,95,3,main\org\apache\tools\ant\taskdefs\optional\perforce\P4Change.java-->P4Change,1,0,0,,0,0,1,100,3.406326,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,3.406326,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.00292,0.412997,69.855812,9.839524,169332,159118,0.242718,0.258299,9.6,1,0.023301,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\types\FileListTest.java,111,99,80,5,12,1,23,55,78,258,200,458,2345.529661,0.401085146,34.97156319,38794.82216,119.7371054,12,2,0,7,36,3,testcases\org\apache\tools\ant\types\FileListTest.java-->FileListTest,4,6,12,50,,,1,25,50.121655,77.153557,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,,,1,25,50.121655,77.153557,3,0.25,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.5,6,0.034522,4.882131,55.875027,7.870264,169332,165229,0.242718,0.248746,7.833333,1,0.019013,0.002427,0,0,0,1,0.25,0.345301,0.004153,0.173518,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Javadoc.java,812,677,364,36,139,5,550,533,1083,1453,967,2420,12801.33233,13.89037638,369.5611569,140295.0329,433.0093607,139,3,0,21,209,2319,main\org\apache\tools\ant\taskdefs\Javadoc.java-->Javadoc,6,6,30,20,,,1,16.666666,54.014599,45.962734,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,20,,,1,16.666666,54.014599,45.962734,12,0.4,0,0,6,1.459854,0.002542,6,0,1.459854,0,0.2,15,0.062766,8.876427,110.606644,15.579473,169332,159909,0.242718,0.257021,13.699999,1,0.033252,0.002427,0,0,0.006532,4.083333,0.680556,0.178985,0.002234,0.035281,1,2,0,3,0,0,0,3,3,0,0
main\org\apache\tools\ant\taskdefs\optional\Native2Ascii.java,193,116,72,9,23,2,82,97,179,297,193,490,2750.507401,1.035460994,55.57615885,35941.66902,110.9310772,23,4,0,12,150,19,main\org\apache\tools\ant\taskdefs\optional\Native2Ascii.java-->Native2Ascii,7,7,42,16.666666,,,1,14.285714,54.501217,48.172043,17.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,42,16.666666,,,1,14.285714,54.501217,48.172043,17.5,0.416667,0,0,7,1.703163,0.002966,7,0,1.703163,0,0.166667,21,0.060984,8.624382,227.62532,32.062115,169332,158676,0.242718,0.259018,15.833331,1,0.03843,0.002427,0,0,0.035941,5.214286,0.744898,0.160132,0.003638,0.056891,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSCHECKOUT.java,196,107,71,4,27,3,122,113,235,307,193,500,2326.813161,1.594738717,87.03379452,18589.97887,57.376478,27,4,0,6,150,49,main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSCHECKOUT.java-->MSVSSCHECKOUT,4,4,12,33.333332,,,1,25,48.6618,64.308685,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,48.6618,64.308685,4,0.333333,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.333333,6,0.040502,5.727847,104.322617,14.694339,169332,157465,0.242718,0.26101,14.066665,1,0.034142,0.002427,0,0,0.000765,2,0.5,0.28894,0.004492,0.073388,0,0,1,0,0,0,1,1,0,1,0
testcases\org\apache\tools\ant\taskdefs\FilterTest.java,75,62,35,4,14,2,21,29,50,75,53,128,666.2934559,0.522835023,9.945281492,4761.419258,14.69573845,14,3,0,6,51,55,testcases\org\apache\tools\ant\taskdefs\FilterTest.java-->FilterTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984596,4.646038,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\DDCreatorHelper.java,112,60,39,5,10,3,59,67,126,192,138,330,1747.020522,0.384944815,45.06753742,25034.1194,77.2658006,10,1,0,5,15,5,main\org\apache\tools\ant\taskdefs\optional\ejb\DDCreatorHelper.java-->DDCreatorHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,21,21,42,31,26,57,223.8549655,0.68349152,16.52153383,1504.592357,4.643803572,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->ANTLRTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.9846,4.646039,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,21,21,42,31,26,57,223.8549655,0.68349152,16.52153383,1504.592357,4.643803572,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->CalcFileFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,21,21,42,31,26,57,223.8549655,0.68349152,16.52153383,1504.592357,4.643803572,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->ANTLRTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.9846,4.646039,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,21,21,42,31,26,57,223.8549655,0.68349152,16.52153383,1504.592357,4.643803572,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->CalcFileFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\CVSPassTest.java,94,75,47,3,13,2,54,68,122,131,98,229,1005.00422,1.524239957,58.93935566,10813.18524,33.37402851,13,3,0,9,49,36,testcases\org\apache\tools\ant\taskdefs\CVSPassTest.java-->CVSPassTest,2,1,2,50,,,1,50,54.014599,97.797356,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,54.014599,97.797356,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.02357,3.333366,34.484566,4.857316,169332,162382,0.242718,0.253107,7.766667,1,0.018851,0.002427,0,0,0,1,0.5,0.517101,0.000381,0.01689,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\ZipTest.java,44,32,10,1,10,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,10,3,0,1,50,45,testcases\org\apache\tools\ant\taskdefs\ZipTest.java-->ZipTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984596,4.646038,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\perforce\P4Revert.java,34,18,10,3,6,1,36,20,56,51,31,82,354.7896939,0.404193963,23.41564981,3001.075545,9.262578843,6,4,0,3,96,1,main\org\apache\tools\ant\taskdefs\optional\perforce\P4Revert.java-->P4Revert,3,4,6,66.666664,,,1,33.333332,47.445255,91.121498,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,47.445255,91.121498,1,0.166667,0,0,3,0.729927,0.001271,3,0,0.729927,0,0.666667,3,0.026387,3.731683,108.033684,15.21706,169332,159115,0.242718,0.258304,10.766665,1,0.026133,0.002427,0,0,0,1.333333,0.444444,0.465558,0.001726,0.18125,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\dotnet\Ilasm.java,353,158,86,4,42,1,126,104,230,221,163,384,1705.5863,3.029678941,83.96627102,12235.92286,37.765194,42,4,0,6,189,341,main\org\apache\tools\ant\taskdefs\optional\dotnet\Ilasm.java-->Ilasm,5,6,20,30,,,1,20,54.501217,55.860348,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,54.501217,55.860348,7,0.35,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.3,10,0.052208,7.383376,191.382675,26.957163,169332,157869,0.242718,0.260342,14.533333,1,0.035275,0.002427,0,0,0.008726,2.9,0.58,0.235499,0.004677,0.083093,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\PvcsTest.java,34,26,8,1,8,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,8,3,0,1,48,28,testcases\org\apache\tools\ant\taskdefs\optional\PvcsTest.java-->PvcsTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984592,4.646037,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Deltree.java,65,46,28,6,12,3,38,29,67,84,54,138,674.0391871,0.629889598,24.1847165,9003.18649,27.78761262,12,3,0,4,56,2,main\org\apache\tools\ant\taskdefs\Deltree.java-->Deltree,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.038013,5.37579,43.272533,6.095143,169332,162795,0.242718,0.252465,7.183333,1,0.017435,0.002427,0,0,0,1.25,0.625,0.506328,0.000004,0.006308,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\DependSet.java,206,131,93,26,31,5,52,88,140,425,313,738,4697.17472,1.069447207,42.63145936,123280.312,380.49479,31,4,0,11,127,11,main\org\apache\tools\ant\taskdefs\DependSet.java-->DependSet,5,5,20,25,,,1,20,54.257908,53.864735,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,54.257908,53.864735,7.5,0.375,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.25,10,0.053514,7.567959,122.622719,17.271996,169332,161139,0.242718,0.255059,11.866667,1,0.028803,0.002427,0,0,0.014916,3.1,0.62,0.225462,0.007839,0.058505,0,2,0,1,0,0,0,2,1,0,0
main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUnCheckout.java,81,35,22,3,7,1,29,36,65,83,55,138,654.288487,0.580698726,15.67854035,3705.114664,11.43553909,7,4,0,5,98,5,main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUnCheckout.java-->CCUnCheckout,4,4,12,33.333332,,,1,25,49.391727,70.731705,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,49.391727,70.731705,4,0.333333,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.333333,6,0.035752,5.056026,65.755661,9.261999,169332,159522,0.242718,0.257645,11.209524,1,0.027208,0.002427,0,0,0.003421,2,0.5,0.304313,0.001001,0.102906,0,0,0,0,0,0,0,0,0,0,1
