class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\taskdefs\optional\TraXLiaison.java,373,225,139,8,50,3,205,235,440,613,424,1037,5202.11448,3.668199019,115.3327988,42155.83243,130.1105939,50,1,0,42,46,176,main\org\apache\tools\ant\taskdefs\optional\TraXLiaison.java-->TraXLiaison,4,3,12,25,,,1,25,43.317974,94.949493,4.5,0.375,2,16.666666,1,0,0,,0,0,1,100,0.345622,100,0,,0,,3,2,6,33.333332,,,1,33.333332,43.202766,95.419846,2,0.333333,0,0,4,0.460829,0.000647,3,1,0.345622,0.115207,0.25,6,0.013699,1.937375,-17.718084,-7.180946,753424,667744,0.115207,0.12999,33.292877,2,0.038312,0.002301,89.883331,0.011944,0.002616,2.5,0.625,0.333717,0.058434,0.133077,0,0,0,2,0,0,1,0,2,1,0
main\org\apache\tools\ant\taskdefs\XSLTProcess.java,864,424,248,13,69,5,245,257,502,767,527,1294,6889.273429,4.093502509,145.2702057,66853.19724,206.3370285,69,4,0,21,464,398,main\org\apache\tools\ant\taskdefs\XSLTProcess.java-->XSLTProcess,11,31,110,28.181818,,,1,9.090909,60.253456,35.053619,39.5,0.359091,9,8.181818,1,0,0,,0,0,1,100,0.460829,100,0,,0,,10,30,90,33.333332,,,1,10,60.253456,35.14785,30,0.333333,0,0,11,1.267281,0.001779,10,1,1.152074,0.115207,0.281818,55,0.053589,7.578679,-92.710335,-37.574486,752557,668517,0.11534,0.12984,46.516666,2.5,0.053529,0.002877,163.683334,0.02175,0.024321,6.954545,0.632231,0.111603,0.007286,0.103365,1,0,1,13,0,1,8,2,13,9,0
main\org\apache\tools\ant\types\XMLCatalog.java,1006,539,376,10,74,4,219,324,543,872,588,1460,7860.166888,3.703936802,102.9194321,62015.58413,191.4061239,74,3,0,33,202,263,main\org\apache\tools\ant\types\XMLCatalog.java-->XMLCatalog,14,46,182,25.274725,,,1,7.142857,57.142857,40.689091,68,0.373626,14.333333,7.875458,4,0,12,0,,,4,100,2.304147,55.555557,6,0.5,0,0,10,24,90,26.666666,,,2,20,56.912441,41.758244,33,0.366667,0,0,14,1.612903,0.002264,10,4,1.152074,0.460829,0.252747,91,0.047258,6.683331,-59.75478,-24.21796,748220,670284,0.116009,0.129497,41.016663,6.333333,0.0472,0.007288,207.916672,0.027628,0.068816,8.964286,0.640306,0.118472,0.01616,0.274359,0,0,0,10,0,0,0,0,10,0,0
main\org\apache\tools\ant\util\JAXPUtils.java,209,94,54,3,23,2,74,51,125,113,73,186,746.7615388,5.652140541,20.86053261,2502.703779,7.724394379,23,1,0,15,27,55,main\org\apache\tools\ant\util\JAXPUtils.java-->JAXPUtils,10,14,90,15.555555,,,2,20,47.465439,78.476189,38,0.422222,4.5,5,8,2,56,3.571429,,,6,75,4.147465,54.545456,27,0.482143,0,0,2,1,2,50,,,1,50,46.543777,88.017426,0.5,0.25,0,0,10,1.152074,0.001617,2,8,0.230415,0.921659,0.155556,45,0.02152,3.043433,-3.652605,-1.480361,205808,672126,0.421752,0.129142,27.43573,106.920822,0.031572,0.123039,162.282867,0.021564,0.21411,7.5,0.75,0.144655,0.048945,0.171779,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\util\regexp\RegexpMatcherTest.java,175,144,104,1,20,0,50,116,166,253,240,493,2235.640095,1.697410823,75.43525743,32948.62768,101.6932953,20,2,4,5,31,54,testcases\org\apache\tools\ant\util\regexp\RegexpMatcherTest.java-->RegexpMatcherTest,6,2,30,6.666667,,,4,66.666664,1.267281,73.333336,14,0.466667,0,0,6,2,30,6.666667,,,4,66.666664,1.267281,73.333336,14,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.691244,0.00097,0,6,0,0.691244,0.066667,15,0.00002,0.002765,0,0,748217,754292,0.116009,0.115075,1,7.5,0.001151,0.008631,0,0,0.416536,5.333333,0.888889,0.247299,0.045105,0.194444,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\GZip.java,24,19,12,4,4,2,15,15,30,44,25,69,338.5754511,0.127060452,7.870269471,2664.680036,8.2243211,4,4,0,7,344,0,main\org\apache\tools\ant\taskdefs\GZip.java-->GZip,3,3,6,50,,,1,33.333332,47.004608,66.666664,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,47.004608,66.666664,1.5,0.25,0,0,3,0.345622,0.000485,3,0,0.345622,0,0.5,3,0.019909,2.815622,-14.913786,-6.044394,754292,670438,0.115075,0.129468,26.513102,1,0.03051,0.001151,0,0,0,1.333333,0.444444,0.461769,0.017274,0.171237,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Pack.java,110,61,34,5,15,1,49,35,84,76,55,131,577.8221462,0.955952484,33.84681679,6139.658616,18.94956363,15,3,2,6,343,23,main\org\apache\tools\ant\taskdefs\Pack.java-->Pack,4,5,12,41.666668,,,1,25,47.119816,66.504066,3.5,0.291667,0,0,2,0,2,0,,,2,100,0.576037,71.428574,1,0.5,0,0,2,1,2,50,,,1,50,47.004608,67.105263,0.5,0.25,0,0,4,0.460829,0.000647,2,2,0.230415,0.230415,0.416667,6,0.020475,2.895583,-13.097775,-5.308385,752556,671306,0.11534,0.1293,25.513102,3,0.029359,0.003452,0,0,0.00023,1.875,0.46875,0.441446,0.067556,0.296808,1,0,0,2,0,0,1,1,2,1,0
main\org\apache\tools\ant\taskdefs\optional\extension\resolvers\AntResolver.java,60,48,23,3,10,1,47,45,92,98,67,165,789.2727602,0.915655626,28.47851637,5037.048935,15.54644733,10,1,0,8,472,5,main\org\apache\tools\ant\taskdefs\optional\extension\resolvers\AntResolver.java-->AntResolver,5,6,20,30,,,1,20,54.838711,68.097282,7,0.35,1,5,1,0,0,,0,0,1,100,1.036866,100,0,,0,,4,3,12,25,,,2,50,54.838711,68.985504,4.5,0.375,0,0,5,0.576037,0.000809,4,1,0.460829,0.115207,0.3,10,0.023155,3.2746,-40.12999,-16.264246,753424,655627,0.115207,0.132392,39.216675,2,0.045129,0.002301,17.076191,0.002269,0.033689,2.9,0.58,0.249767,0.004434,0.115498,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Ant.java,620,354,240,20,76,4,251,323,574,970,616,1586,9072.827909,4.920961201,114.4401478,86229.88275,266.1416134,76,3,0,25,491,142,main\org\apache\tools\ant\taskdefs\Ant.java-->Ant,14,46,182,25.274725,,,1,7.142857,59.101383,37.60997,68,0.373626,12,6.593407,3,0,6,0,,,3,100,1.843318,66.666664,3,0.5,0,0,11,31,110,28.181818,,,1,9.090909,58.986176,38.208954,39.5,0.359091,0,0,14,1.612903,0.002264,11,3,1.267281,0.345622,0.252747,91,0.051576,7.293932,-95.306702,-38.626766,750821,659046,0.115607,0.131706,44.816666,4.5,0.051573,0.005178,82.533768,0.010967,0.03481,9.035714,0.645408,0.118929,0.025848,0.269007,0,0,0,4,0,0,1,0,4,1,0
main\org\apache\tools\ant\taskdefs\optional\extension\Extension.java,663,326,196,8,59,2,199,250,449,855,586,1441,7512.126451,2.423752131,122.2731598,76527.15086,236.1949101,59,1,0,16,35,208,main\org\apache\tools\ant\taskdefs\optional\extension\Extension.java-->Extension,12,16,132,12.121212,,,2,16.666666,3.110599,32.142857,58,0.439394,15,11.363636,10,14,90,15.555555,,,1,10,2.995392,33.333332,38,0.422222,0,0,2,0,2,0,,,2,100,0.576037,83.333336,1,0.5,0,0,12,1.382488,0.00194,2,10,0.230415,1.152074,0.121212,66,0.008393,1.186906,1.999959,0.810562,744745,752556,0.11655,0.11534,3,11.5,0.003452,0.013234,15.166667,0.002015,0.204974,9.333333,0.777778,0.155389,0.042855,0.330243,0,0,0,4,0,0,0,0,4,0,0
main\org\apache\tools\ant\taskdefs\condition\IsTrue.java,26,12,5,2,4,1,11,5,16,13,8,21,84,0.184640179,5.415939301,454.9389013,1.404132411,4,2,0,2,24,0,main\org\apache\tools\ant\taskdefs\condition\IsTrue.java-->IsTrue,2,0,2,0,,,2,100,43.202766,96.153847,1,0.5,1,50,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0,0,,0,0,1,100,42.857143,100,0,,0,,2,0.230415,0.000323,1,1,0.115207,0.115207,0,1,0.011516,1.628604,0.999985,0.405283,749089,671452,0.115874,0.129272,18.348818,4.5,0.021115,0.005178,0.390756,0.000052,0.017121,2,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Sleep.java,148,58,30,3,14,2,67,32,99,90,50,140,570.1898219,1.199017233,41.04917952,3449.462127,10.64648805,14,3,0,7,345,40,main\org\apache\tools\ant\taskdefs\Sleep.java-->Sleep,2,1,2,50,,,1,50,47.004608,67.105263,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,47.004608,67.105263,0.5,0.25,0,0,2,0.230415,0.000323,2,0,0.230415,0,0.5,1,0.019312,2.731063,-13.09774,-5.308371,754292,671306,0.115075,0.1293,25.5131,1,0.029359,0.001151,0,0,0,1.25,0.625,0.503434,0.000002,0.003427,0,0,0,2,0,0,0,0,2,0,0
testcases\org\apache\tools\ant\DummyTaskWithoutExecute.java,9,6,0,1,2,0,4,3,7,4,3,7,19.65148445,0.101773482,9.825742227,193.0904206,0.595958088,2,1,0,1,13,1,testcases\org\apache\tools\ant\DummyTaskWithoutExecute.java-->DummyTaskWithoutExecute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000003,0.000001,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\TaskdefsTest.java,6,5,1,1,1,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,1,3,0,1,391,0,testcases\org\apache\tools\ant\taskdefs\TaskdefsTest.java-->TaskdefsTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.501067,-2.229522,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\optional\image\Rotate.java,75,50,36,4,9,2,48,63,111,172,131,303,1535.496209,0.509074584,36.74398243,17367.93168,53.6047274,9,5,0,9,49,5,main\org\apache\tools\ant\types\optional\image\Rotate.java-->Rotate,3,2,6,33.333332,,,1,33.333332,1.843318,64,2,0.333333,1,16.666666,2,1,2,50,,,1,50,1.612903,77.777779,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.806452,100,0,,0,,3,0.345622,0.000485,1,2,0.115207,0.230415,0.333333,3,0.001288,0.182137,1.000022,0.405298,752556,753424,0.11534,0.115207,2,3,0.002301,0.003452,0.25,0.000033,0.000075,1.666667,0.555556,0.451342,0.01557,0.15873,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\optional\image\TransformOperation.java,8,6,1,1,2,0,10,8,18,11,10,21,67.43145042,1.737267459,4.549808298,189.3956835,0.584554579,2,4,3,2,45,1,main\org\apache\tools\ant\types\optional\image\TransformOperation.java-->TransformOperation,7,5,42,11.904762,,,2,28.571428,1.958525,47.222221,18.5,0.440476,0,0,7,5,42,11.904762,,,2,28.571428,1.958525,47.222221,18.5,0.440476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.806452,0.001132,0,7,0,0.806452,0.119048,21,0.002087,0.295204,-0.000017,-0.000007,747349,754292,0.116144,0.115075,1,8.5,0.001151,0.009781,0,0,0.058525,5.571428,0.795918,0.245346,0.051636,0.278571,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\optional\image\ImageOperation.java,23,18,6,1,5,0,30,25,55,35,30,65,224.8630552,1.290745657,19.36864933,871.0587328,2.688452879,5,3,3,6,44,0,main\org\apache\tools\ant\types\optional\image\ImageOperation.java-->ImageOperation,6,3,30,10,,,3,50,2.073733,54.545456,13.5,0.45,2,6.666667,1,0,0,,0,0,1,100,1.382488,100,0,,0,,5,0,20,0,,,5,100,1.382488,57.142857,10,0.5,0,0,6,0.691244,0.00097,5,1,0.576037,0.115207,0.1,15,0.002312,0.326991,3.760695,1.524169,753424,663601,0.115207,0.130801,26.320621,2,0.030288,0.002301,2.5,0.000332,0.002103,5,0.833333,0.233634,0.052409,0.158333,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\WhichResource.java,139,80,47,6,18,2,62,49,111,147,86,233,1083.202233,0.95165486,42.17697031,8099.696751,24.99906405,18,3,0,6,354,11,main\org\apache\tools\ant\taskdefs\WhichResource.java-->WhichResource,6,15,30,50,,,1,16.666666,58.410137,40.821255,7.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,30,50,,,1,16.666666,58.410137,40.821255,7.5,0.25,0,0,6,0.691244,0.00097,6,0,0.691244,0,0.5,15,0.042642,6.030514,-61.268475,-24.831444,754292,671178,0.115075,0.129325,36.95002,1,0.04252,0.001151,0,0,0.001118,3.166667,0.527778,0.184028,0.001579,0.05006,0,0,0,2,0,0,1,0,2,1,0
main\org\apache\tools\ant\AntClassLoader.java,1228,547,345,10,129,4,489,495,984,1360,894,2254,11129.75872,8.834167689,316.7345356,110783.3049,341.9237806,129,2,1,33,225,983,main\org\apache\tools\ant\AntClassLoader.java-->AntClassLoader,22,52,462,11.255411,,,2,9.090909,58.29493,51.422764,205,0.443723,37.833332,8.189034,17,15,272,5.514706,,,2,11.764706,37.557602,72.283813,128.5,0.472426,1.5,0.551471,6,9,30,30,,,1,16.666666,56.682026,59.636364,10.5,0.35,3,10,22,2.534562,0.003558,6,17,0.691244,1.958525,0.112554,231,0.046309,6.549066,-44.153515,-17.894938,203338,672047,0.426875,0.129158,36.20002,262.101715,0.041657,0.301613,593.47113,0.078861,0.159686,17.608696,0.800395,0.09061,0.180028,0.248526,0,0,0,4,0,0,0,0,4,0,0
main\org\apache\tools\ant\taskdefs\optional\javacc\JJTree.java,350,207,138,9,41,3,217,224,441,612,429,1041,5624.556604,4.430639912,109.461847,52029.36691,160.5844658,41,3,0,17,475,160,main\org\apache\tools\ant\taskdefs\optional\javacc\JJTree.java-->JJTree,10,31,90,34.444443,,,1,10,59.216591,37.545654,29.5,0.327778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,90,34.444443,,,1,10,59.216591,37.545654,29.5,0.327778,0,0,10,1.152074,0.001617,10,0,1.152074,0,0.344444,45,0.050085,7.083153,-80.273117,-32.533817,754292,659033,0.115075,0.131708,45.949997,1,0.052877,0.001151,0,0,0.010151,5.75,0.575,0.132844,0.00186,0.151325,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Execute.java,1101,608,385,10,74,4,258,288,546,833,548,1381,7176.028363,16.99014186,136.4365309,96723.72993,298.5300306,74,1,0,38,77,334,main\org\apache\tools\ant\taskdefs\Execute.java-->Execute,57,269,3192,8.427319,,,2,3.508772,61.981567,29.511793,1461.5,0.457863,207.916672,6.51368,47,24,2162,1.110083,,,25,53.19149,21.658987,33.215549,1069,0.49445,0,0,10,13,90,14.444445,,,2,20,59.677418,41.209229,38.5,0.427778,0,0,57,6.56682,0.009217,10,47,1.152074,5.414747,0.084273,1596,0.108798,15.386358,-36.04295,-14.607814,632883,664275,0.13715,0.130669,39.626198,92.033325,0.0456,0.105907,891.164185,0.118418,0.532146,48.780701,0.855802,0.064522,0.238938,0.53401,0,1,0,2,2,0,0,1,2,2,0
main\org\apache\tools\ant\taskdefs\LogStreamHandler.java,28,15,8,2,3,1,14,9,23,24,15,39,141.4751128,1.950936539,2.244867695,135.0911535,0.416948005,3,2,1,5,31,1,main\org\apache\tools\ant\taskdefs\LogStreamHandler.java-->LogStreamHandler,23,61,506,12.055336,,,1,4.347826,49.539169,46.688381,222.5,0.439723,26,5.13834,19,16,342,4.678362,,,3,15.789474,14.170506,42.857143,163,0.476608,0,0,4,2,12,16.666666,,,2,50,47.465439,64.98423,5,0.416667,0,0,23,2.64977,0.003719,4,19,0.460829,2.18894,0.120553,253,0.049912,7.058681,-13.913726,-5.639081,632100,668703,0.13732,0.129804,28.013103,70.383331,0.032236,0.080993,146.75,0.0195,0.06721,18.173912,0.79017,0.078483,0.101932,0.249986,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\types\CommandlineJava.java,574,292,168,6,59,3,163,144,307,389,238,627,2829.739118,8.249666798,54.13153873,13351.20787,41.2074317,59,1,0,18,241,491,main\org\apache\tools\ant\types\CommandlineJava.java-->CommandlineJava,22,70,462,15.151515,,,1,4.545455,57.834103,46.395565,196,0.424242,53.75,11.634199,15,8,210,3.809524,,,7,46.666668,8.75576,39.175259,101,0.480952,11.5,5.476191,8,11,56,19.642857,,,2,25,56.566822,54.799107,22.5,0.401786,4,7.142857,22,2.534562,0.003558,8,15,0.921659,1.728111,0.151515,231,0.051801,7.325786,-50.277039,-20.376734,718739,667704,0.120767,0.129998,40.200008,27.666668,0.04626,0.031837,122.957687,0.016339,0.072369,16.847826,0.76581,0.088471,0.060416,0.333611,1,1,4,7,1,1,0,6,7,2,0
main\org\apache\tools\ant\util\JavaEnvUtils.java,299,161,122,5,29,2,72,77,149,230,165,395,1952.180675,5.532667171,76.75911221,57595.67197,177.7644197,29,1,0,8,22,32,main\org\apache\tools\ant\util\JavaEnvUtils.java-->JavaEnvUtils,38,67,1406,4.765292,,,6,15.789474,43.778801,48.469387,669.5,0.476174,39.333332,2.797534,38,67,1406,4.765292,,,6,15.789474,43.778801,48.469387,669.5,0.476174,39.333332,2.797534,1,0,0,,0,0,1,100,10.023042,100,0,,0,,38,4.37788,0.006145,1,38,0.115207,4.37788,0.047653,703,0.049604,7.015035,-4.652601,-1.885648,203207,672133,0.427151,0.129141,26.411919,284.382996,0.030393,0.327253,751.578735,0.09987,0.698173,35.217949,0.926788,0.048622,0.126513,0.234162,1,0,0,1,0,0,0,1,1,0,0
main\org\apache\tools\ant\taskdefs\optional\javacc\JavaCC.java,464,259,171,14,55,3,318,274,592,667,429,1096,5524.923746,7.561953216,135.4743292,39569.9201,122.129383,55,3,0,16,474,228,main\org\apache\tools\ant\taskdefs\optional\javacc\JavaCC.java-->JavaCC,9,25,72,34.722221,,,1,11.111111,51.958527,42.34742,23.5,0.326389,0,0,2,0,2,0,,,2,100,1.267281,55,1,0.5,0,0,7,11,42,26.190475,,,1,14.285714,51.958527,43.157894,15.5,0.369048,0,0,9,1.036866,0.001455,7,2,0.806452,0.230415,0.347222,36,0.041074,5.808806,-46.265545,-18.750919,752556,659926,0.11534,0.13153,41.435719,3,0.047682,0.003452,0,0,0.006986,4.833333,0.537037,0.16424,0.002197,0.214302,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\jsp\JspC.java,551,300,163,12,72,3,252,215,467,594,387,981,4969.211443,3.776483932,151.8358047,47136.05008,145.481636,72,4,0,14,474,777,main\org\apache\tools\ant\taskdefs\optional\jsp\JspC.java-->JspC,11,33,110,30,,,1,9.090909,59.677418,36.711552,38.5,0.35,10.7,9.727273,2,1,2,50,,,1,50,1.267281,68.75,0.5,0.25,0,0,9,24,72,33.333332,,,1,11.111111,59.677418,37.132618,24,0.333333,0,0,11,1.267281,0.001779,9,2,1.036866,0.230415,0.3,55,0.052253,7.389732,-90.561119,-36.703434,750823,650384,0.115606,0.13346,49.183342,3.833333,0.056598,0.004411,82.818069,0.011005,0.009852,6.545455,0.595041,0.134614,0.013974,0.206699,0,0,0,1,1,0,0,0,1,1,0
testcases\org\apache\tools\ant\taskdefs\SleepTest.java,86,66,38,2,13,1,49,71,120,129,99,228,1009.014195,1.290311784,30.37734194,5557.491035,17.15275011,13,3,0,4,402,18,testcases\org\apache\tools\ant\taskdefs\SleepTest.java-->SleepTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.50107,-2.229524,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\script\ScriptDef.java,304,164,103,12,28,3,84,107,191,261,193,454,2305.84283,2.497156302,48.82163683,20433.18658,63.06539067,28,5,0,22,380,27,main\org\apache\tools\ant\taskdefs\optional\script\ScriptDef.java-->ScriptDef,10,21,90,23.333334,,,1,10,55.760368,50.416668,34.5,0.383333,5.5,6.111111,1,0,0,,0,0,1,100,0.576037,100,0,,0,,9,18,72,25,,,1,11.111111,55.760368,50.68063,27,0.375,0,0,10,1.152074,0.001617,9,1,1.036866,0.115207,0.233333,45,0.034868,4.931066,-68.885696,-27.918621,753424,670332,0.115207,0.129488,37.159531,2,0.042761,0.002301,10.833333,0.00144,0.023296,6.95,0.695,0.160564,0.03349,0.243671,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\AntTypeDefinition.java,346,220,139,7,58,3,183,160,343,595,326,921,4571.243671,4.995121514,85.36192002,45850.42218,141.5136487,58,1,2,13,39,114,main\org\apache\tools\ant\AntTypeDefinition.java-->AntTypeDefinition,8,17,56,30.357143,,,1,12.5,54.723503,64.102562,19.5,0.348214,5.5,9.821428,5,5,20,25,,,1,20,2.534562,40,7.5,0.375,0,0,3,4,6,66.666664,,,1,33.333332,54.608295,69.096207,1,0.166667,0,0,8,0.921659,0.001294,3,5,0.345622,0.576037,0.303571,28,0.027274,3.857102,-30.56193,-12.386416,203983,672087,0.425526,0.12915,31.376204,183.083038,0.036106,0.210682,36.944054,0.004909,0.008476,5,0.625,0.184332,0.025237,0.198763,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\ComponentHelper.java,803,457,296,7,85,3,331,443,774,1093,777,1870,9639.058645,5.725279328,168.4679715,78451.94249,242.135625,85,1,0,34,336,409,main\org\apache\tools\ant\ComponentHelper.java-->ComponentHelper,16,66,240,27.5,,,1,6.25,58.179722,40.367706,87,0.3625,68.333336,28.472221,8,10,56,17.857143,,,1,12.5,34.677418,82.01635,23,0.410714,19.5,34.82143,11,32,110,29.09091,,,1,9.090909,58.179722,41.943523,39,0.354545,36.700001,33.363636,16,1.843318,0.002587,11,8,1.267281,0.921659,0.275,120,0.048828,6.905377,-108.317871,-43.900051,203356,672058,0.426838,0.129156,37.842865,256.434998,0.043548,0.295092,6391.143066,0.849258,0.032376,9.815789,0.613487,0.152608,0.058847,0.499757,0,0,0,2,0,0,1,0,2,1,0
main\org\apache\tools\ant\MagicNames.java,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,main\org\apache\tools\ant\MagicNames.java-->MagicNames,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,1,1,0
main\org\apache\tools\ant\ProjectHelper.java,492,202,118,12,46,4,197,221,418,539,385,924,4745.365933,2.520946804,100.3150709,41884.45509,129.2730095,46,1,2,26,78,153,main\org\apache\tools\ant\ProjectHelper.java-->ProjectHelper,22,60,462,12.987013,,,1,4.545455,61.059906,54.19223,201,0.435065,54.883335,11.879509,17,22,272,8.088235,,,6,35.294117,19.815668,60.139858,125,0.459559,34.5,12.683824,6,8,30,26.666666,,,1,16.666666,54.608295,67.52137,11,0.366667,2,6.666667,22,2.534562,0.003558,6,17,0.691244,1.958525,0.12987,231,0.041366,5.850046,-42.644764,-17.283457,203660,672080,0.426201,0.129151,33.459538,226.432816,0.038503,0.260567,535.037537,0.071096,0.184893,18.065218,0.821146,0.0958,0.102933,0.34576,0,0,1,2,1,0,1,1,2,2,0
main\org\apache\tools\ant\taskdefs\DefBase.java,119,48,20,3,13,1,30,20,50,41,27,68,249.5573861,0.87695674,18.25283472,1143.659438,3.52981308,13,4,2,9,356,0,main\org\apache\tools\ant\taskdefs\DefBase.java-->DefBase,9,13,72,18.055555,,,2,22.222221,34.216591,65.418503,29.5,0.409722,12.5,17.361111,3,3,6,50,,,1,33.333332,2.304147,54.054054,1.5,0.25,0,0,6,5,30,16.666666,,,3,50,33.640553,70.023979,12.5,0.416667,0,0,9,1.036866,0.001455,6,3,0.691244,0.345622,0.180556,36,0.021452,3.033779,-47.716228,-19.338867,203985,672079,0.425521,0.129151,34.261909,181.999725,0.039427,0.209436,765.588501,0.101732,0.008539,7,0.777778,0.15986,0.004704,0.196439,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\util\ScriptRunner.java,148,78,49,7,19,3,81,90,171,239,160,399,2068.315052,1.407112956,34.30201769,15625.89083,48.22805813,19,1,0,11,20,14,main\org\apache\tools\ant\util\ScriptRunner.java-->ScriptRunner,4,1,12,8.333333,,,3,75,43.317974,96.907219,5.5,0.458333,2,16.666666,3,0,6,0,,,3,100,1.382488,75,3,0.5,0,0,1,0,0,,0,0,1,100,42.857143,100,0,,0,,4,0.460829,0.000647,1,3,0.115207,0.345622,0.083333,6,0.013237,1.872,0.999923,0.405258,750821,671452,0.115607,0.129272,18.348816,4.5,0.021115,0.005178,1.666667,0.000221,0.024658,3.5,0.875,0.263461,0.002561,0.025672,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\script\ScriptDefBase.java,64,38,23,3,8,1,37,44,81,96,72,168,798.2360128,0.429601757,20.95035686,5575.184396,17.20735925,8,3,0,9,352,4,main\org\apache\tools\ant\taskdefs\optional\script\ScriptDefBase.java-->ScriptDefBase,5,10,20,50,,,1,20,58.064518,44.444443,5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20,50,,,1,20,58.064518,44.444443,5,0.25,0,0,5,0.576037,0.000809,5,0,0.576037,0,0.5,10,0.037938,5.365272,-53.936947,-21.860056,754292,669478,0.115075,0.129653,34.70953,1,0.039942,0.001151,0,0,0.001475,2.4,0.48,0.230525,0.002622,0.072462,0,0,0,1,1,0,0,0,1,1,0
